,R_short_decode,R_medium_balanced,R_long_prefill,R_concurrent_decode,shared_prefix,tool_agent
cookbook,1.0,1.0,1.0,1.0,1.0,1.0
R_short_decode_winner,1.2535331937250795,1.0087239519743683,0.9350877253988796,0.9985286792480359,1.2389272693892757,1.2538664999899054
R_medium_balanced_winner,1.2420424651905404,1.0135572049122177,0.8986786210239592,0.37466348802283916,0.4066539074947924,0.6815879485858739
R_long_prefill_winner,1.2441300160104518,0.9862943265011828,1.0061546569795283,1.0087740803186755,1.2368080357118159,1.2322684608492034
R_concurrent_decode_winner,1.2513353538177554,0.963413337074801,0.9894910169524211,1.0104939530246058,1.2206230335778043,1.2559145537039758
shared_prefix_winner,1.2467336509782012,0.9869977685684993,0.7870891875449587,0.9411619124729648,1.3399852877120615,1.1852833720265805
tool_agent_winner,1.2405856527958419,1.0074442902217196,0.9011051900341107,0.620529406539908,0.4848001877117251,1.2226644777740074
