model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,request_throughput,output_throughput,total_throughput,input_throughput,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,ttft_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,e2e_mean_ms,n_rep,request_throughput_ci95,d_request_throughput,d_output_throughput,d_total_throughput,d_input_throughput,d_ttft_p50_ms,d_ttft_p95_ms,d_ttft_p99_ms,d_ttft_mean_ms,d_tpot_p50_ms,d_tpot_p95_ms,d_tpot_mean_ms,d_e2e_p50_ms,d_e2e_p95_ms,d_e2e_p99_ms,d_e2e_mean_ms,pareto_ttft_outthr,pareto_e2e_reqthr,pareto_full
qwen,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,R_long_prefill,13.404897060912742,428.9567059492077,54048.544949600175,53619.58824365097,99.26588460803032,99.65118777472526,99.68456255737692,99.23508588690312,6.056567691566964,6.10081973004966,6.067199884132753,287.3074430972338,287.98010321334004,288.05899346247315,287.31828229501843,1,,0.18122751874163612,0.1812275187416359,0.18122751874163612,0.18122751874163612,0.34305127265861013,0.3443310836241623,0.3445742421023621,0.29370168577320344,0.010041408756830461,0.16816636882806246,0.06168269779380686,0.15686140935915938,0.15680523479428288,0.15683652763954214,0.15729483039485026,False,False,True
qwen,21,cap8_chunk8192_polfcfs_mem0.8,8,8192,fcfs,0.8,0,R_long_prefill,13.27129177910168,424.6813369312538,53509.84845333797,53085.16711640672,105.7516981381923,106.10626304987818,106.14260480273516,105.6273179128766,6.0440909207588245,6.081922542333842,6.054759600139674,293.3486548718065,293.5884097125381,293.5958822350949,293.3248655172065,1,,0.16945434101357737,0.16945434101357737,0.16945434101357737,0.16945434101357737,0.3001276946213195,0.3018590137442543,0.3021126299468935,0.24820545161629348,0.012080762906159559,0.17074295967521713,0.06360663864592764,0.1391327395883164,0.14038432713772242,0.14062976975470087,0.1396775082649483,False,False,True
qwen,59,cap24_chunk2048_pollpm_mem0.9,24,2048,lpm,0.9,0,R_long_prefill,12.887734077109185,412.4074904674939,51963.34379890423,51550.936308436736,116.564835421741,117.00288823340088,117.04446498770268,116.60925147589296,5.980897905124772,5.985160799877298,5.980768289807583,302.0091010257602,302.29631336405873,302.3069610632956,302.01306845992804,1,,0.13565557996677002,0.13565557996677002,0.13565557996677002,0.13565557996677002,0.22856557834093538,0.2301631455285611,0.2304329255782891,0.17004235946812796,0.022409792798882333,0.18393621486840017,0.07504969772151182,0.11371760837609035,0.11488791716720959,0.11513199450906109,0.11419498945017859,False,False,True
qwen,66,cap24_chunk8192_pollpm_mem0.85,24,8192,lpm,0.85,0,R_long_prefill,13.402331796319128,428.8746174822121,54038.201802758726,53609.32718527651,98.4722541179508,98.77546629868448,98.800889281556,98.4134228201583,6.073959509751969,6.11593303450894,6.083264875586234,286.78524983115494,287.58505734149367,287.6904219435528,286.9946339633316,1,,0.1810014699240241,0.1810014699240241,0.1810014699240241,0.1810014699240241,0.34830357603046647,0.3500930154592422,0.35038439175522784,0.29954981129975045,0.007198679886886827,0.16610570231378297,0.05919818109278008,0.15839384892862374,0.15796191404899596,0.15791535541009938,0.1582440916812119,False,False,True
qwen,71,cap24_chunk8192_polfcfs_mem0.9,24,8192,fcfs,0.9,0,R_long_prefill,12.541964586160294,401.3428667571294,50569.20121139831,50167.85834464118,135.2692840155214,135.75978325679898,135.80631712451577,135.29557874426246,5.692411803950867,5.698471428671232,5.650851542821094,306.2039455398917,306.8517521256581,306.9165650801733,306.201083236374,1,,0.10518668222035887,0.10518668222035887,0.1051866822203591,0.1051866822203591,0.10477819914386899,0.10674953341619231,0.10707379312228649,0.037043820385073034,0.0695634462962258,0.22302569320425658,0.1260726733769867,0.10140732760690963,0.10154976611393962,0.10163944674181469,0.10191153267080821,False,False,True
qwen,78,cap32_chunk-1_polfcfs_mem0.85,32,-1,fcfs,0.85,0,R_long_prefill,13.07177388910662,418.29676445141183,52705.39232087789,52287.09555642648,110.08725292049348,110.40937579236925,110.443633524701,109.96801767032592,6.044397498631189,6.080768708770553,6.054749408166014,297.65817569568753,297.9257168713957,297.9415585566312,297.6652493234724,1,,0.151873003307476,0.151873003307476,0.151873003307476,0.15187300330747622,0.2714346828398959,0.27354608208818243,0.2738333764946712,0.2173108451991116,0.012030652115017082,0.17090028239661992,0.0636082148763818,0.12648592725858954,0.1276848571027086,0.127909751910514,0.12694715277766655,False,False,True
qwen,83,cap32_chunk2048_pollpm_mem0.9,32,2048,lpm,0.9,0,R_long_prefill,12.938112378682076,414.0195961178264,52166.46911084613,51752.4495147283,120.85283803753556,121.20894494000822,121.24650955665857,120.41338521521538,5.681637854826065,5.766575639286349,5.7028272609797215,296.9853042159229,297.7863557403907,297.8903105063364,297.2010303055868,1,,0.14009487076437588,0.14009487076437588,0.14009487076437588,0.14009487076437588,0.20018727020006477,0.20248880762432164,0.20280449269288292,0.14296672162125912,0.07132447069830827,0.21373983075940606,0.11803441576652329,0.1284605503488071,0.12809290118223138,0.12805975758650034,0.12830870820350448,False,False,True
qwen,98,cap48_chunk-1_pollpm_mem0.85,48,-1,lpm,0.85,0,R_long_prefill,13.358519438170855,427.4726220214674,53861.55037470489,53434.07775268342,97.16232633218168,97.44597147218884,97.46967650018632,96.97632328607142,6.074339173914444,6.115434146035582,6.086015968673652,285.66510579548776,285.8795284992084,285.9003511024639,285.64281831495464,1,,0.17714076417816593,0.17714076417816593,0.17714076417816593,0.17714076417816593,0.3569727718490321,0.3588406124691874,0.35913711257546554,0.30977825992989005,0.0071366229895533095,0.16617372468269487,0.05877271328337841,0.16168104766376945,0.1629556374891774,0.1631549847235314,0.1622089700249807,True,True,True
qwen,117,cap48_chunk8192_polfcfs_mem0.8,48,8192,fcfs,0.8,0,R_long_prefill,13.23107087399379,423.3942679678013,53347.67776394296,52924.28349597516,105.24806333705784,105.54223414510489,105.56730274111032,105.06103746593,6.041500401953536,6.083191287583642,6.053358635624811,292.7404339425266,292.9536739597097,292.9735389025882,292.7151551702991,1,,0.1659101108918355,0.1659101108918355,0.1659101108918355,0.16591011089183572,0.3034607857729934,0.30557012074714696,0.30589523961168985,0.25223591041504756,0.012504188595043098,0.17056996899283816,0.06382330354393284,0.140917637785116,0.14224280922763732,0.14245140066068085,0.14146579008675397,False,False,True
qwen,120,cap64_chunk-1_pollpm_mem0.75,64,-1,lpm,0.75,0,R_long_prefill,13.580366119182186,434.57171581382994,54756.03619254257,54321.46447672874,98.08891313150524,98.43131173402072,98.4672312065959,97.91289956774564,6.067265425958941,6.118611687974584,6.079623993906763,286.3238058052957,286.8963207816705,286.94140553008765,286.3812433788553,1,,0.19668969494289312,0.19668969494289312,0.19668969494289312,0.19668969494289312,0.35084055410886295,0.3523574285135953,0.35257819279170743,0.303112248176293,0.00829284181140999,0.1657404736826199,0.059761258350885194,0.15974801247353032,0.15997850844343042,0.16010776493163892,0.16004316764810267,True,True,True
qwen,122,cap64_chunk-1_pollpm_mem0.85,64,-1,lpm,0.85,0,R_long_prefill,13.524094876212324,432.7710360387944,54529.15054088809,54096.3795048493,98.74419285915792,99.1327903000638,99.17366040404886,98.70809188578278,6.074912320341795,6.112267837799605,6.082884441580504,287.2367668896913,287.79397297184914,287.8315153485164,287.2775095747784,1,,0.1917311234292325,0.1917311234292325,0.1917311234292325,0.1917311234292325,0.34650386598248506,0.34774195225556925,0.34793342252574844,0.297452526227185,0.007042941013442161,0.16660544399155586,0.059257016769326376,0.15706881727514233,0.15735021704659957,0.1575023677653592,0.15741441687521862,False,False,True
qwen,137,cap64_chunk8192_pollpm_mem0.8,64,8192,lpm,0.8,0,R_long_prefill,13.51310793878672,432.4194540411751,54484.85120918806,54052.431755146885,99.96066777966917,100.269786384888,100.29939400497824,99.8249703552574,6.045484547353079,6.088869079887387,6.055490966255386,287.4455323908478,287.9749387968332,288.04073707200587,287.5451903091744,1,,0.19076296434715645,0.19076296434715645,0.19076296434715667,0.19076296434715667,0.3384531479132489,0.3402609276184567,0.34053172682030475,0.2895032271145186,0.011852971739573781,0.1697958142401904,0.06349352988179835,0.15645616955351704,0.15682035600896171,0.1568899650323281,0.1566293086778655,False,False,True
qwen,0,cap8_chunk-1_pollpm_mem0.75,8,-1,lpm,0.75,0,R_concurrent_decode,4.763266040297496,1219.396106316159,2172.049314375658,952.6532080594992,2606.8635953124613,4731.362207257189,4731.8233852041885,2513.8406617334117,6.23319529124773,7.739800536165051,6.318305674415337,3955.701614031568,6704.911394766532,6705.14795455616,4125.008608709322,1,,-0.6031751378160533,-0.6031751378160533,-0.6031751378160533,-0.6031751378160533,-21.531819646108083,-39.08238044068552,-39.04302941624514,-20.728004350606433,0.3725733158528659,0.22125946998979018,0.36407523917068807,-0.49304667392775436,-1.528734446563743,-1.528274963892922,-0.557030920367565,False,False,True
qwen,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,R_concurrent_decode,4.598148976318025,1177.1261379374143,2096.755933201019,919.6297952636048,2667.4535935744643,5183.001870056614,5183.215506705456,2655.069893196924,6.548646579989615,6.9051698601676845,6.562790993884133,4285.821941681206,6943.746748566628,6944.003148139454,4328.5815966373775,1,,-0.6169309422585402,-0.6169309422585402,-0.6169309422585402,-0.6169309422585403,-22.05551521485679,-42.908507461496264,-42.86293276598874,-21.94869800966915,0.34082033092984065,0.3052358892724264,0.33946828339470647,-0.6176478459284136,-1.6188103850292315,-1.6183388386985627,-0.6338718355807751,False,False,True
qwen,24,cap16_chunk-1_pollpm_mem0.75,16,-1,lpm,0.75,0,R_concurrent_decode,7.491342359771346,1917.7836441014647,3416.052116055734,1498.2684719542692,1088.514803908765,2077.844916563481,2078.459833743982,1088.1723449274432,8.0461324630853,8.560359247631448,8.043502502522303,3139.887414406985,4260.220613121055,4260.792204574682,3139.2654830706306,1,,-0.3759007214085064,-0.3759007214085064,-0.3759007214085064,-0.3759007214085065,-8.408324734709131,-16.602746691998227,-16.588954930849095,-8.405454293387699,0.1900850245120962,0.13869890232580073,0.19043764757079618,-0.18512438955426047,-0.6067276627650708,-0.606594564383385,-0.18495108448100472,False,False,True
qwen,25,cap16_chunk-1_pollpm_mem0.8,16,-1,lpm,0.8,0,R_concurrent_decode,7.491085529277105,1917.7178954949388,3415.9350013503595,1498.2171058554209,1088.8581685721874,2074.1371197160333,2074.904295443557,1088.54149558465,8.045288145213444,8.560196123469401,8.040699217521,3139.1666389536117,4256.642309459858,4257.30009527877,3138.9197960525053,1,,-0.37592211780430285,-0.37592211780430285,-0.37592211780430296,-0.37592211780430296,-8.411292527378832,-16.571335585148656,-16.55886620750416,-8.408644991671768,0.19017001263423128,0.13871531507388335,0.19071979256913152,-0.18485233885420516,-0.6053781177531268,-0.605277813050846,-0.18482060102580555,False,False,True
qwen,26,cap16_chunk-1_pollpm_mem0.85,16,-1,lpm,0.85,0,R_concurrent_decode,7.481303378413305,1915.213664873806,3411.474340556467,1496.2606756826608,1097.89036703296,2084.965338930488,2085.707304989919,1097.5137562927555,8.046561102474145,8.55297593098572,8.040589892120538,3148.47550354898,4265.637406334281,4266.337009458803,3147.864178783493,1,,-0.37673706297754106,-0.37673706297754106,-0.37673706297754117,-0.3767370629775413,-8.489360235674704,-16.6630683215228,-16.650286616474112,-8.486195380074694,0.19004187813565976,0.1394417752061884,0.19073079595084863,-0.18836589237221024,-0.6087705878362193,-0.6086853148728903,-0.18819675894371768,False,False,True
qwen,27,cap16_chunk-1_pollpm_mem0.9,16,-1,lpm,0.9,0,R_concurrent_decode,7.470344084802059,1912.408085709327,3406.4769026697386,1494.0688169604116,1096.7026762664318,2084.9231934873387,2085.5309643922374,1096.3682487927144,8.050269717533215,8.55965973535443,8.044592037000328,3148.6557936295867,4267.396692303009,4267.967403694056,3147.739218227798,1,,-0.3776500752132894,-0.3776500752132894,-0.3776500752132894,-0.3776500752132895,-8.479094706555774,-16.66271128065124,-16.648794335134465,-8.476294357975949,0.18966857296221884,0.1387692837986576,0.19032798811649676,-0.1884339413636298,-0.6094340965343286,-0.6093000790740986,-0.18814959117572028,False,False,True
qwen,33,cap16_chunk2048_pollpm_mem0.8,16,2048,lpm,0.8,0,R_concurrent_decode,7.49149030410916,1917.821517851945,3416.1195786737767,1498.298060821832,1088.8684196397662,2075.187377538532,2075.967476773076,1088.427891721949,8.052498528587758,8.563800869308704,8.047134361649846,3140.944330021739,4258.435291750357,4259.607029110193,3140.4471539426595,1,,-0.3758883962536721,-0.3758883962536721,-0.3758883962536721,-0.3758883962536721,-8.411381130099082,-16.58023298757911,-16.5678633736676,-8.40766307374014,0.18944422325645782,0.13835262333882714,0.19007210825281085,-0.18552331356249052,-0.6060543349039755,-0.6061476764884428,-0.18539711944964998,False,False,True
