model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,request_throughput,output_throughput,total_throughput,input_throughput,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,ttft_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,e2e_mean_ms,n_rep,request_throughput_ci95,d_request_throughput,d_output_throughput,d_total_throughput,d_input_throughput,d_ttft_p50_ms,d_ttft_p95_ms,d_ttft_p99_ms,d_ttft_mean_ms,d_tpot_p50_ms,d_tpot_p95_ms,d_tpot_mean_ms,d_e2e_p50_ms,d_e2e_p95_ms,d_e2e_p99_ms,d_e2e_mean_ms,pareto_ttft_outthr,pareto_e2e_reqthr,pareto_full
qwen,29,cap16_chunk-1_polfcfs_mem0.8,16,-1,fcfs,0.8,0,R_short_decode,0.8808719345016535,225.5032152324233,313.59040868258865,88.08719345016534,50.08024349808693,52.19337944872677,52.35572540201247,50.304344680625945,4.2482722294973385,4.254293208850511,4.248569260223531,1133.9280807878822,1134.664013213478,1134.7228689445185,1133.6895060376264,1,,0.044691603192287266,0.044691603192287266,0.044691603192287266,0.044691603192287266,-0.09665271032583544,0.8420959575888777,0.8834471320847547,0.4971794210686188,0.0004973023621407391,0.0012283492952801511,0.0009177081064554171,-0.0035928699335696646,0.19720547900809426,0.2595481224106345,0.0428352486027207,False,False,False
qwen,30,cap16_chunk-1_polfcfs_mem0.85,16,-1,fcfs,0.85,0,R_short_decode,0.8832150236148621,226.1030460454047,314.4245484068909,88.32150236148621,47.5349803455174,52.66244497615844,53.167707421816885,48.39060892118141,4.240298413616769,4.248315802063136,4.242365052421376,1129.6730660833418,1134.5248928992078,1134.574733278714,1130.1936972886324,1,,0.04747044700172842,0.04747044700172842,0.0474704470017282,0.04747044700172842,-0.04091676457580151,0.840676862988768,0.8816395201688251,0.5163083000669411,0.002373323966349372,0.0026316527703532655,0.0023766731769777616,0.00017306768742297862,0.19730390904972261,0.25964478683406766,0.045786731256783675,False,False,False
qwen,31,cap16_chunk-1_polfcfs_mem0.9,16,-1,fcfs,0.9,0,R_short_decode,0.8831356229614222,226.0827194781241,314.3962817742663,88.31356229614222,48.70701115578413,49.63023280724883,49.70496905967593,48.75892517156899,4.242734213852707,4.249419087964092,4.243490213126528,1131.0979656409472,1131.9011087762192,1131.90868741367,1130.8489295188338,1,,0.04737627985587256,0.04737627985587256,0.04737627985587234,0.04737627985587256,-0.06658179083937177,0.8498504126607025,0.8893481725434926,0.5126267693477655,0.0018002465421150804,0.0023726366126977094,0.002112083366338058,-0.0010880520084493028,0.19916028194396407,0.2613844879721503,0.04523352405905612,False,False,False
qwen,32,cap16_chunk2048_pollpm_mem0.75,16,2048,lpm,0.75,0,R_short_decode,0.8830948470737457,226.0722808508789,314.3817655582535,88.30948470737458,47.67087451182306,51.45550228189677,52.25873158778995,47.49662725953385,4.242258801983268,4.26870158955674,4.247115218929727,1129.9104390200227,1136.3480070140213,1136.7735437583178,1130.5110080866143,1,,0.04732792069513647,0.04732792069513647,0.04732792069513647,0.047327920695136694,-0.04389256292235433,0.8443283056122468,0.8836630570314701,0.5252441559958383,0.0019120980008549004,-0.0021542765547681864,0.0012596366050496854,-3.7021286299676603e-05,0.19601402410980084,0.25820997539891943,0.04551882835263876,False,False,False
qwen,33,cap16_chunk2048_pollpm_mem0.8,16,2048,lpm,0.8,0,R_short_decode,0.8818445350384401,225.75220096984063,313.93665447368465,88.18445350384401,52.62479349039495,54.96011248324066,55.22612546104938,52.61136521585286,4.232255623255875,4.236804556156344,4.232647067492865,1131.8274170625955,1134.9587654229254,1135.3287784289569,1131.9363674265333,1,,0.04584508257361897,0.045845082573618745,0.045845082573618745,0.04584508257361897,-0.1523730393560001,0.8337255792949925,0.8770571268584689,0.4741194367174829,0.004265573386345034,0.005334124253060679,0.00466192876781002,-0.0017336593076533457,0.1969969366942118,0.25915274233354224,0.044315409152778984,False,False,False
qwen,34,cap16_chunk2048_pollpm_mem0.85,16,2048,lpm,0.85,0,R_short_decode,0.8817526446763705,225.72867703715085,313.9039415047879,88.17526446763705,50.95907929353416,52.04711256083101,52.12832569610328,50.05922395503149,4.238321993719129,4.2450273538227465,4.239431527607581,1131.1070579104123,1134.2451336793602,1134.6527797542512,1131.1142634949647,1,,0.04573610295250896,0.04573610295250896,0.04573610295250874,0.04573610295250896,-0.11589737827648894,0.8425384683654087,0.8839533630209759,0.4996295423441067,0.002838321714290326,0.0034036749879281514,0.003066513100674406,-0.0010960992002961856,0.19750184356273726,0.25959385839952875,0.04500950475928489,False,False,False
qwen,35,cap16_chunk2048_pollpm_mem0.9,16,2048,lpm,0.9,0,R_short_decode,0.8817983237082399,225.7403708693094,313.9202032401334,88.17983237082397,50.03351205959916,56.30930704064667,56.596544766798615,50.21503788884729,4.245901962888012,4.251480908224395,4.2450790171437705,1133.353378623724,1136.5111831575632,1137.1009600907564,1132.1794423274696,1,,0.04579027711695516,0.04579027711695516,0.04579027711695516,0.04579027711695516,-0.09562938944927057,0.8296437728118009,0.8740063373009748,0.4980720933224717,0.0010549615097098508,0.00188858731855035,0.0017384644227145252,-0.003084224805138147,0.19589857415063527,0.25799632319824317,0.044110183007624926,False,False,False
qwen,36,cap16_chunk2048_polfcfs_mem0.75,16,2048,fcfs,0.75,0,R_short_decode,0.8851010852138829,226.585877814754,315.0959863361423,88.51010852138829,49.43843884393573,51.425443263724446,51.813614228740335,49.50921278214082,4.228365772823786,4.2348039546506655,4.229451510279129,1128.036989364773,1129.3672585627064,1129.4432521192357,1128.0193479033187,1,,0.04970726785891144,0.04970726785891144,0.04970726785891122,0.04970726785891144,-0.08259852918948485,0.8444192451246995,0.8846539649858101,0.5051272173089121,0.005180749201417756,0.005803801346325521,0.0054133875364986705,0.0016210915588127373,0.2009530250333138,0.2629932827208954,0.047622516608734844,False,False,False
qwen,37,cap16_chunk2048_polfcfs_mem0.8,16,2048,fcfs,0.8,0,R_short_decode,0.8832066562803381,226.10090400776656,314.4215696358004,88.32066562803381,46.40798084437847,50.73841423727572,51.85003978200257,46.5902392170392,4.251232314124412,4.255965007103834,4.251005509000856,1129.1388666722924,1135.9296834329143,1137.1069875033572,1130.5966440122577,1,,0.047460523556814405,0.047460523556814405,0.04746052355681418,0.047460523556814405,-0.016237829907540968,0.8464977589453384,0.88457287542654,0.5343040207680986,-0.00019912489349827034,0.0008358646640743705,0.000344806298107736,0.0006458655033828586,0.19630999531802062,0.2579923900713984,0.04544652664300619,False,False,False
qwen,38,cap16_chunk2048_polfcfs_mem0.85,16,2048,fcfs,0.85,0,R_short_decode,0.8770981207121783,224.53711890231764,312.2469309735355,87.70981207121783,53.2671045511961,67.85062735434622,71.39035172294825,55.472731590271,4.243549580375353,4.252206610844416,4.246060876175761,1136.137444525957,1149.6185548836363,1153.2848548190668,1138.21825501509,1,,0.0402159564796849,0.0402159564796849,0.0402159564796849,0.0402159564796849,-0.1664383097400539,0.7947270620806045,0.8410727733997196,0.445518449942799,0.001608413016643273,0.0017182156097524937,0.0015075730538997023,-0.00554828644735883,0.18662488071913663,0.24743568714669995,0.039011662985962925,False,False,False
