model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,rep,completed,num_prompts,failed_reqs,dur_s,request_throughput,input_throughput,output_throughput,total_throughput,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,itl_mean_ms,e2e_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,mean_in_len,mean_out_len,worker
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,R_short_decode,0,8,8,0,4.7389160064049065,1.6881497771194,168.81497771194,432.1663429425664,600.9813206545064,24.943934462498877,24.59463896229863,27.304290304891765,27.69357906188816,2.2186250555941496,2.218291581626616,2.2230037377329226,2.2243086339425457,2.218622108167764,590.4152442817576,589.9782243650407,593.089229054749,593.345598615706,100.0,256.0,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,R_short_decode,1,8,8,0,4.737258682027459,1.6887403743331466,168.87403743331467,432.31753582928553,601.1915732626002,24.91178608033806,24.26998713053763,29.209828120656308,30.76722475234419,2.2199523012619395,2.219769080151238,2.2218840186023603,2.222017627728648,2.2199512719687817,590.7218665233813,590.1617933996022,594.8196955490857,596.6073984000832,100.0,256.0,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,R_short_decode,2,8,8,0,4.740174594800919,1.6877015476971031,168.7701547697103,432.0515962104584,600.8217509801686,23.820338305085897,23.92703504301608,25.011550751514733,25.226718210615218,2.221120460872979,2.2208729585377025,2.223689180617798,2.2246013443217643,2.2211186418811324,589.9279521545395,590.0610866956413,591.4951962418854,591.7240654863417,100.0,256.0,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,R_short_decode,3,8,8,0,4.753659354988486,1.6829140252981754,168.29140252981753,430.8259904763329,599.1173930061505,26.160632027313117,25.002386420965195,31.94046765565872,34.332339093089104,2.2224185224202264,2.2224072257385536,2.2259909634356743,2.2266145998794515,2.222416388047215,592.599008930847,591.6871891822666,598.1188386678696,600.2913219481707,100.0,256.0,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,R_short_decode,4,8,8,0,4.735986978281289,1.689193833658562,168.9193833658562,432.4336214165919,601.3530047824481,24.023291131015867,23.61433254554868,26.54952907469124,27.059184717945755,2.2230569715564905,2.2223079257516885,2.2262007779764867,2.226872452160308,2.2230550179521997,590.6244388315827,590.3666191734374,593.1445836788043,593.597153048031,100.0,256.0,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,tool_agent,0,200,200,0,38.076547572854906,5.252577051985188,14006.259337971103,1088.9380115323092,15095.197349503413,327.26002415874973,326.4379638712853,537.7434323308989,592.1178401447833,8.150066011367894,3.268775568306867,41.27708366140723,101.01008106954396,3.1700582019254706,912.864875800442,548.3910525217652,2085.130338859744,2655.35484796855,2666.55,207.315,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,tool_agent,1,200,200,0,37.94160190876573,5.271258722310129,14056.074945976074,1092.8110020157244,15148.885947991796,325.54198952391744,324.5310974307358,537.8435824764892,541.7695603240281,6.434820953753748,3.2388519030064344,13.99012426772841,109.86786386929452,3.074048844559052,893.4264028235339,498.6939281225205,2090.5466536059976,2521.808633850881,2666.55,207.315,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,tool_agent,2,200,200,0,37.97037300793454,5.267264558033356,14045.424307223846,1091.9829518486852,15137.40725907253,320.52222879836336,325.6394686177373,533.741521439515,537.914349688217,7.1355019957823895,3.2827857260902724,22.051948620735253,107.44539875537156,3.113589711204564,895.6956561491825,500.0312025658786,2090.766210807488,2589.5541574899075,2666.55,207.315,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,tool_agent,3,200,200,0,38.12108201906085,5.246440798820935,13989.896712095964,1087.6658742075622,15077.562586303527,323.24721123324707,321.78130256943405,528.2346693333238,533.5078712785617,6.336637329082439,3.2569856493402334,13.831175716512853,107.25860875099896,3.114182592234532,898.5457324096933,503.1614101026207,2094.418719317764,2520.179533376352,2666.55,207.315,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,tool_agent,4,200,200,0,37.93528579501435,5.2721363714171625,14058.415241202436,1092.9929518403492,15151.408193042784,319.1939422371797,324.1308068390936,528.8879232248291,534.5199418021366,6.775302495104896,3.264486044645309,21.803812887114624,106.68789525516333,3.1193571005337004,895.4327794187702,498.14062169753015,2098.8244837149973,2518.537922240788,2666.55,207.315,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,shared_prefix,0,128,128,0,9.013075534254313,14.20158962537641,33358.8683304955,3635.606944096361,36994.47527459186,2297.2010057783336,853.5290586296469,7375.299731269479,7526.677394178696,6.391044669241334,6.33318055987212,7.672494156651346,7.681324042178983,6.391044669241333,3926.917396434874,2306.646929122508,8991.147852200083,8994.348228964955,2348.953125,256.0,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,shared_prefix,1,128,128,0,8.967716495040804,14.273421787005052,33527.5987110286,3653.995977473293,37181.59468850189,2284.4968072749907,823.8594229333103,7335.810913867317,7485.270807668567,6.370132330373642,6.323970456187631,7.617455871921837,7.658194407291125,6.370132330373641,3908.880551520269,2259.963175980374,8948.003674834035,8950.529021103866,2348.953125,256.0,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,shared_prefix,2,128,128,0,9.611011495813727,13.318057111444828,31283.4918708568,3409.422620529876,34692.91449138668,2582.138175745058,1468.4987196233124,7988.8415079098195,8115.802121744491,6.338940876178638,6.2870832744474505,7.629947205275005,7.662178244679143,6.339132966631606,4198.567557759816,2896.08398382552,9592.875514691696,9595.380087029189,2348.953125,256.0,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,shared_prefix,3,128,128,0,8.971990156918764,14.266622874222906,33511.62838360238,3652.255455801064,37163.88383940344,2286.6347875096835,833.4378986619413,7340.080614155158,7489.953317362815,6.368788945937744,6.323101630836141,7.622983236614541,7.666076135547722,6.3687889459377445,3910.675968723808,2266.48279838264,8951.862363470718,8956.074886810966,2348.953125,256.0,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,shared_prefix,4,128,128,0,8.992726317141205,14.233725734098767,33434.35454350422,3643.833787929285,37078.1883314335,2293.2427204032138,839.8277345113456,7358.543178602122,7509.292364069261,6.376105608069338,6.324770834808256,7.644900926023576,7.675321242826826,6.376105608069338,3919.149650460895,2274.590760935098,8973.196776700206,8976.741489721462,2348.953125,256.0,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,R_concurrent_decode,0,32,32,0,1.4562678132206202,21.97398013572116,4394.796027144232,5625.338914744617,10020.13494188885,130.00701052078512,130.70592656731606,134.38944476656616,134.62247828487307,5.127493190286937,5.127119630867359,5.133276900331325,5.245310218128211,5.127493190286937,1437.517774043954,1437.534607714042,1439.8909464478493,1440.0799819361418,200.0,256.0,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,R_concurrent_decode,1,32,32,0,1.4573326888494194,21.95792370873418,4391.584741746837,5621.228469435951,10012.813211182787,128.5036453482462,128.8566410075873,133.7580356746912,134.0164908906445,5.122835352656194,5.126788596823519,5.13432844633273,5.260347930093607,5.122835352656194,1434.8266602755757,1434.9647720810026,1437.6139006344602,1437.638924932107,200.0,256.0,a0
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,R_concurrent_decode,2,32,32,0,1.4616126888431609,21.89362492831627,4378.724985663254,5604.767981648965,9983.49296731222,139.65083651419263,139.38204501755536,146.01283122319728,146.28608550410718,5.122009226047964,5.129329716859788,5.13631739534949,5.279094873671876,5.122009226047964,1445.763189156423,1445.554893696681,1449.2661831201983,1449.4347606785595,200.0,256.0,a0
