model,workload,objective_role,config_id,hash,cap,chunk,policy,mem,request_throughput_raw,request_throughput_delta,request_throughput_ci_lo,request_throughput_ci_hi,output_throughput_raw,output_throughput_delta,output_throughput_ci_lo,output_throughput_ci_hi,ttft_p95_ms_raw,ttft_p95_ms_delta,ttft_p95_ms_ci_lo,ttft_p95_ms_ci_hi,tpot_p95_ms_raw,tpot_p95_ms_delta,tpot_p95_ms_ci_lo,tpot_p95_ms_ci_hi,e2e_p95_ms_raw,e2e_p95_ms_delta,e2e_p95_ms_ci_lo,e2e_p95_ms_ci_hi,classification,repeat_count
lfm25,shared_prefix,e2e_p95_best,152,cap96_chunk2048_pollpm_mem0.75,96,2048,lpm,0.75,26.625410868406885,0.8909447026051935,0.8230157579187478,0.9423151773075404,6816.1051823121625,0.8909447026051933,0.8208920942082419,0.9435491792785784,486.4161811675875,0.9347080778433112,0.908092766002521,0.9492601645262096,7.996636991224745,-0.044309294083425765,-0.05489547220596293,-0.0339305140361936,2448.476057443768,0.7299261903197035,0.7105358835282117,0.7419292138509572,TRADE-OFF,5
lfm25,shared_prefix,constrained_throughput_best_3pct,106,cap48_chunk2048_pollpm_mem0.85,48,2048,lpm,0.85,21.777926416176093,0.5466748961706416,0.4966789469416521,0.5886770311118509,5575.14916254108,0.5466748961706414,0.49716052556706075,0.5885100681934305,2452.7043295511976,0.6707720952579579,0.6564088003381163,0.6830495366952194,7.206302255081634,0.05890333283673321,0.05118681744114696,0.06634056595011023,4228.555245548487,0.533578439071541,0.5273594608316747,0.5417623530480793,STRICT_ALL_METRIC_WIN,5
lfm25,shared_prefix,maximin_balanced_best,83,cap32_chunk2048_pollpm_mem0.9,32,2048,lpm,0.9,20.53039904451893,0.45807512633237635,0.4372511560304406,0.4836323569243724,5255.782155396846,0.45807512633237635,0.43736081478354655,0.48269137569043735,3426.3996433420057,0.5400724164772093,0.46696921043299766,0.5963516853602342,5.510814386566041,0.2803231298138308,0.2733446857055848,0.2857041166962768,4794.04652519151,0.47120315720187766,0.411496954891019,0.5208958590191798,STRICT_ALL_METRIC_WIN,5
lfm25,shared_prefix,pareto_knee_candidate,179,cap128_chunk2048_pollpm_mem0.9,128,2048,lpm,0.9,26.797881473078302,0.903193616917555,0.8572444490590796,0.9444401019167403,6860.257657108047,0.9031936169175552,0.8588663563758832,0.9441367839009088,460.425396328792,0.9381968357551316,0.9215299141379443,0.9483912974962764,7.981664639660248,-0.042354001388478224,-0.05212644108853388,-0.03359293140183673,2419.324318547733,0.7331417092783317,0.7205787685692071,0.7421407193957354,TRADE-OFF,5
lfm25,shared_prefix,strict_all_metric_candidate,106,cap48_chunk2048_pollpm_mem0.85,48,2048,lpm,0.85,21.777926416176093,0.5466748961706416,0.4986159073961121,0.5890190445487584,5575.14916254108,0.5466748961706414,0.4985432374068359,0.5877280882192681,2452.7043295511976,0.6707720952579579,0.6554559619934505,0.6830097231017437,7.206302255081634,0.05890333283673321,0.05116121443285073,0.06617510721305614,4228.555245548487,0.533578439071541,0.5273394476190983,0.5413620918387677,STRICT_ALL_METRIC_WIN,5
lfm25,tool_agent,cookbook,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,5.2642012138579855,0.0,-0.002255537904323987,0.002260946239326472,1091.3478746509682,0.0,-0.0022554350386514766,0.0022605838301412774,530.6558697065338,0.0,-0.005843950527756325,0.0058075550350324984,24.482135972882702,0.0,-0.591222892125496,0.3692635066940019,2093.990309406072,0.0,-0.001209158759034562,0.0012081783007997407,FLAT,5
lfm25,tool_agent,request_throughput_best,105,cap48_chunk2048_pollpm_mem0.8,48,2048,lpm,0.8,5.265402448592218,0.00022818936538193668,-0.0030433960341422176,0.0031415046152115916,1091.5969086298958,0.00022818936538193668,-0.00307791679021325,0.003087326325180829,308.06978118140245,0.419454680955903,0.147986413826583,0.6011966012915584,52.41769649088381,-1.1410589561688385,-3.7503849866571777,0.22047203845198204,1954.4262524228538,0.0666498103435843,0.0023203064318209066,0.10634440025191524,WIN,5
lfm25,tool_agent,ttft_p95_best,41,cap16_chunk8192_pollpm_mem0.8,16,8192,lpm,0.8,5.272951599095063,0.0016622436874262903,-0.001287726567229172,0.004273857347796955,1093.161960766393,0.0016622436874262903,-0.001363203870961424,0.004286832471577138,375.7126979576421,0.2919842794438121,0.1749203744398853,0.4038181176791046,28.49234057900806,-0.16380125535481094,-1.1575807182592799,0.4004801483769871,2023.007178590633,0.03389850014901563,0.00783976339846093,0.05455620381396339,STRICT_ALL_METRIC_WIN,5
lfm25,tool_agent,tpot_p95_best,17,cap8_chunk8192_pollpm_mem0.8,8,8192,lpm,0.8,5.246240110394126,-0.003411933308433701,-0.005996182755803945,-0.0009677273471652148,1087.6242684863585,-0.003411933308433479,-0.0060222718779270375,-0.0009829261850869558,1387.5855298200618,-1.6148500544946987,-1.8210164349028504,-1.2748436184605973,8.228896631958081,0.6638815893730554,0.529535970890514,0.7568510821323261,2314.801330622285,-0.10544987731048416,-0.13357570874440075,-0.08538689370552398,TRADE-OFF,5
lfm25,tool_agent,e2e_p95_best,191,cap128_chunk8192_polfcfs_mem0.9,128,8192,fcfs,0.9,5.262061559389386,-0.00040645377744441546,-0.0032372956583365917,0.002433213374024001,1090.9042921848104,-0.00040645377744430444,-0.0032587267698604206,0.002452740693508214,283.32451111171395,0.46608616377239065,0.3986966468641254,0.5178382879843614,14.538730108786524,0.40614944198945113,0.1317051130931413,0.5988518638578724,1919.038121537305,0.08354966452466028,0.06439815759019607,0.1028634946637117,STRICT_ALL_METRIC_WIN,5
