timestamp,memory.used,memory.total,memory.free,utilization.gpu,utilization.memory,power.draw,temperature.gpu,clocks.current.sm,clocks.current.memory,t_unix
2026/07/07 19:19:22.278,4,143771,143153,0,0,143.34,49,1980,3201,1783451962.3423343
2026/07/07 19:19:22.909,4,143771,143153,0,0,132.98,48,1980,3201,1783451962.9729369
2026/07/07 19:19:23.540,4,143771,143153,0,0,127.63,47,405,3201,1783451963.6044414
2026/07/07 19:19:24.184,4,143771,143153,0,0,92.86,46,345,3201,1783451964.2553847
2026/07/07 19:19:24.825,4,143771,143153,0,0,81.57,46,345,3201,1783451964.9378703
2026/07/07 19:19:25.519,4,143771,143153,0,0,81.49,45,345,3201,1783451965.59152
2026/07/07 19:19:26.163,4,143771,143153,0,0,81.38,45,345,3201,1783451966.2293708
2026/07/07 19:19:26.808,4,143771,143153,0,0,81.32,45,345,3201,1783451966.9228938
2026/07/07 19:19:27.492,4,143771,143153,0,0,81.12,45,345,3201,1783451967.557277
2026/07/07 19:19:28.129,4,143771,143153,0,0,81.01,45,345,3201,1783451968.2108345
2026/07/07 19:19:28.780,4,143771,143153,0,0,80.90,44,345,3201,1783451968.8447728
2026/07/07 19:19:29.452,4,143771,143153,0,0,80.85,44,345,3201,1783451969.5696769
2026/07/07 19:19:30.140,4,143771,143153,0,0,80.83,44,345,3201,1783451970.20872
2026/07/07 19:19:30.783,4,143771,143153,0,0,80.69,44,345,3201,1783451970.847581
2026/07/07 19:19:31.420,4,143771,143153,0,0,80.60,44,345,3201,1783451971.4933174
2026/07/07 19:19:32.062,4,143771,143153,0,0,80.50,43,345,3201,1783451972.1279323
2026/07/07 19:19:32.745,4,143771,143153,0,0,80.45,43,345,3201,1783451972.8109636
2026/07/07 19:19:33.554,4,143771,143153,0,0,80.36,43,345,3201,1783451973.7010329
2026/07/07 19:19:34.275,4,143771,143153,0,0,80.24,43,345,3201,1783451974.3435895
2026/07/07 19:19:34.910,4,143771,143153,0,0,80.22,43,345,3201,1783451974.974901
2026/07/07 19:19:35.555,4,143771,143153,0,0,80.18,43,345,3201,1783451975.621451
2026/07/07 19:19:36.191,4,143771,143153,0,0,80.12,42,345,3201,1783451976.308467
2026/07/07 19:19:36.885,4,143771,143153,0,0,80.15,42,345,3201,1783451976.9524598
2026/07/07 19:19:37.525,4,143771,143153,0,0,80.09,42,345,3201,1783451977.592409
2026/07/07 19:19:38.168,692,143771,142465,0,0,102.65,43,1980,3201,1783451978.2324035
2026/07/07 19:19:38.800,1904,143771,141253,1,0,125.38,43,1980,3201,1783451978.8654954
2026/07/07 19:19:39.445,1904,143771,141253,0,0,124.98,43,1980,3201,1783451979.523628
2026/07/07 19:19:40.089,1904,143771,141253,0,0,125.05,43,1980,3201,1783451980.1547518
2026/07/07 19:19:40.748,1904,143771,141253,0,0,125.02,43,1980,3201,1783451980.818448
2026/07/07 19:19:41.389,1904,143771,141253,0,0,124.96,43,1980,3201,1783451981.452467
2026/07/07 19:19:42.020,1904,143771,141253,0,0,124.88,43,1980,3201,1783451982.085471
2026/07/07 19:19:42.651,1904,143771,141253,0,0,124.80,43,1980,3201,1783451982.7276301
2026/07/07 19:19:43.296,1904,143771,141253,0,0,124.73,43,1980,3201,1783451983.3611903
2026/07/07 19:19:43.964,1904,143771,141253,0,0,124.66,43,1980,3201,1783451984.0288773
2026/07/07 19:19:44.595,1904,143771,141253,0,0,124.63,43,1980,3201,1783451984.658329
2026/07/07 19:19:45.228,1904,143771,141253,0,0,124.64,43,1980,3201,1783451985.294167
2026/07/07 19:19:45.859,1904,143771,141253,0,0,124.60,43,1980,3201,1783451985.9290855
2026/07/07 19:19:46.501,1904,143771,141253,0,0,124.49,42,1980,3201,1783451986.5739732
2026/07/07 19:19:47.160,1904,143771,141253,0,0,124.44,42,1980,3201,1783451987.2241538
2026/07/07 19:19:47.796,1904,143771,141253,0,0,124.40,42,1980,3201,1783451987.86726
2026/07/07 19:19:48.440,121996,143771,21161,0,0,134.48,42,1980,3201,1783451988.5052588
2026/07/07 19:19:49.069,122030,143771,21127,0,0,124.76,42,1980,3201,1783451989.139696
2026/07/07 19:19:49.705,122030,143771,21127,0,0,124.29,42,1980,3201,1783451989.769383
2026/07/07 19:19:50.368,122030,143771,21127,0,0,124.24,42,1980,3201,1783451990.4309683
2026/07/07 19:19:50.996,122030,143771,21127,0,0,124.19,42,1980,3201,1783451991.0594413
2026/07/07 19:19:51.627,122030,143771,21127,0,0,124.17,42,1980,3201,1783451991.6929128
2026/07/07 19:19:52.265,122030,143771,21127,0,0,124.13,42,1980,3201,1783451992.336501
2026/07/07 19:19:52.903,122030,143771,21127,0,0,124.09,42,1980,3201,1783451992.9677482
2026/07/07 19:19:53.567,122030,143771,21127,0,0,124.06,42,1980,3201,1783451993.634912
2026/07/07 19:19:54.201,122030,143771,21127,0,0,124.08,42,1980,3201,1783451994.2641842
2026/07/07 19:19:54.840,122030,143771,21127,0,0,124.06,42,1980,3201,1783451994.9136624
2026/07/07 19:19:55.478,122030,143771,21127,0,0,124.01,42,1980,3201,1783451995.5530229
2026/07/07 19:19:56.128,122030,143771,21127,0,0,124.01,42,1980,3201,1783451996.1942635
2026/07/07 19:19:56.790,122030,143771,21127,0,0,123.90,42,1980,3201,1783451996.854689
2026/07/07 19:19:57.419,122030,143771,21127,0,0,123.92,42,1980,3201,1783451997.4862754
2026/07/07 19:19:58.053,122030,143771,21127,0,0,123.90,42,1980,3201,1783451998.1173244
2026/07/07 19:19:58.684,122060,143771,21097,6,1,127.50,42,1980,3201,1783451998.7546263
2026/07/07 19:19:59.322,122060,143771,21097,0,0,127.67,42,1980,3201,1783451999.387721
2026/07/07 19:19:59.997,122060,143771,21097,0,0,123.99,42,1980,3201,1783452000.0620356
2026/07/07 19:20:00.633,122060,143771,21097,0,0,123.94,42,1980,3201,1783452000.696627
2026/07/07 19:20:01.264,122094,143771,21063,0,0,124.03,42,1980,3201,1783452001.329488
2026/07/07 19:20:01.901,122094,143771,21063,0,0,125.32,42,1980,3201,1783452002.023975
2026/07/07 19:20:02.593,122094,143771,21063,0,0,123.92,41,1980,3201,1783452002.657537
2026/07/07 19:20:03.235,122094,143771,21063,0,0,123.87,41,1980,3201,1783452003.3480773
2026/07/07 19:20:03.916,122094,143771,21063,0,0,123.77,41,1980,3201,1783452003.9808917
