model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,request_throughput,output_throughput,total_throughput,input_throughput,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,ttft_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,e2e_mean_ms,n_rep,request_throughput_ci95
qwen,151,cap96_chunk-1_polfcfs_mem0.9,96,-1,fcfs,0.9,0,tool_agent,4.830240526331476,1001.38131471641,14042.765072582448,13041.38375786604,245.4667431302369,674.9271079199389,681.7636366421357,295.10809058789164,11.386475742103592,94.4677974563092,21.807221679757696,706.8120453041047,6785.798612586221,9493.503272086376,2285.570508611854,1,
qwen,152,cap96_chunk2048_pollpm_mem0.75,96,2048,lpm,0.75,0,R_concurrent_decode,12.066687363136303,3089.071964962894,5502.409437590155,2413.337472627261,103.1667604111135,105.20728665869684,105.52396702580154,103.1668327486841,9.946179336996057,9.94859748236908,9.945685587088375,2639.193871757016,2641.909597371705,2642.103507821448,2639.31665745622,1,
qwen,152,cap96_chunk2048_pollpm_mem0.75,96,2048,lpm,0.75,0,R_long_prefill,13.413457902239042,429.2306528716493,54083.06226182781,53653.83160895617,101.87074355781078,102.20682199578732,102.23510851617904,101.59441479481757,6.055274024425495,6.121543239832165,6.072274953757804,289.8378144018352,290.43087447062135,290.50181375816464,289.83493836130947,1,
qwen,152,cap96_chunk2048_pollpm_mem0.75,96,2048,lpm,0.75,0,R_medium_balanced,4.64238752436729,1188.4512062380263,4902.361225731858,3713.910019493832,105.99584644660354,113.53499593678862,119.03764859307556,106.35819323942997,6.29840671797009,6.694527598572712,6.3139553080249,1717.0145749114454,1808.3403545897452,1808.509109681472,1716.4167967857793,1,
qwen,152,cap96_chunk2048_pollpm_mem0.75,96,2048,lpm,0.75,0,R_short_decode,0.8853539623556443,226.65061436304492,315.1860105986094,88.53539623556443,48.686823109164834,51.77540527656674,52.19360889866948,49.300901882816106,4.228662888464683,4.235502821575923,4.229100312873283,1127.482094336301,1130.4034574190157,1130.7212181808427,1127.7214816655032,1,
qwen,152,cap96_chunk2048_pollpm_mem0.75,96,2048,lpm,0.75,0,shared_prefix,17.797786088676382,4556.233238701154,45407.01889434707,40850.78565564592,482.0632808841765,516.5812216000631,566.3727143220603,485.6958556265454,12.018255406956282,12.585779817537496,12.12715925747422,3556.3042145222425,3695.128191332333,3696.107996911742,3577.755192749464,1,
qwen,152,cap96_chunk2048_pollpm_mem0.75,96,2048,lpm,0.75,0,tool_agent,4.828462491578936,1001.0127014416872,14037.595863267778,13036.583161826087,184.4589358661324,598.8771354313938,730.8810331672422,233.6135093215853,13.518923309692196,204.1172379162161,44.28906094030178,842.7839351352304,6961.830222140996,9979.253082484936,2379.0015414590016,1,
qwen,153,cap96_chunk2048_pollpm_mem0.8,96,2048,lpm,0.8,0,R_concurrent_decode,12.093079262516325,3095.828291204179,5514.444143707444,2418.6158525032647,101.09926434233785,103.55474147945642,103.87929846066982,101.15727140509988,9.930467482327538,9.934792948850228,9.931984399936123,2633.653466124088,2636.558938375674,2637.084907302633,2633.813293388812,1,
qwen,153,cap96_chunk2048_pollpm_mem0.8,96,2048,lpm,0.8,0,R_long_prefill,11.343761056578364,363.0003538105077,45738.04458012396,45375.044226313454,153.99352298118174,154.88436326850206,154.99035059008747,143.20304710417986,6.134107310865676,7.364186075996727,6.482170560517378,344.1508496180177,344.74686209578067,344.8085748637095,344.1503344802186,1,
qwen,153,cap96_chunk2048_pollpm_mem0.8,96,2048,lpm,0.8,0,R_medium_balanced,4.659997248706367,1192.95929566883,4920.9570946339245,3727.997798965094,104.39085867255926,111.62147170398384,111.82045277673753,104.88095015170984,6.300549938653907,6.664222377973298,6.300030970105937,1711.0078083351254,1810.5056387139484,1810.78322136309,1711.388847528724,1,
qwen,153,cap96_chunk2048_pollpm_mem0.8,96,2048,lpm,0.8,0,R_short_decode,0.8812955481361122,225.61166032284476,313.74121513645593,88.12955481361122,46.9223374966532,51.92249831743538,52.24854127503932,47.94489225605503,4.253760743521008,4.261893447141583,4.255522587838784,1131.4585234504193,1138.080170750618,1138.6823692172766,1133.1031521549448,1,
qwen,153,cap96_chunk2048_pollpm_mem0.8,96,2048,lpm,0.8,0,shared_prefix,18.395232898681943,4709.179622062577,46931.26907103337,42222.08944897079,375.3003305755556,442.73539108689874,446.81789186783135,376.9066313034273,12.034518129247076,12.500131401945564,12.094853654621724,3449.800066417083,3563.462663232349,3565.8049289975315,3460.729369391629,1,
qwen,153,cap96_chunk2048_pollpm_mem0.8,96,2048,lpm,0.8,0,tool_agent,4.826938309178803,1000.6967155674034,14033.164668743166,13032.467953175765,203.047328395769,584.5379981212313,687.0376720512276,244.0623062895611,13.678600490435,190.45772883109748,43.00269370302754,840.5451355502009,7033.688956941476,9925.736988121638,2391.614245453384,1,
qwen,154,cap96_chunk2048_pollpm_mem0.85,96,2048,lpm,0.85,0,R_concurrent_decode,12.059189213679542,3087.152438701962,5498.99028143787,2411.837842735908,99.08181056380272,101.18129348848016,101.45348612219097,99.02265104756223,9.960602345310296,9.965254312801155,9.961949693102971,2639.129704562947,2642.118032160215,2642.495214925148,2639.3198227888206,1,
qwen,154,cap96_chunk2048_pollpm_mem0.85,96,2048,lpm,0.85,0,R_long_prefill,13.040829231321156,417.306535402277,52580.6234606869,52163.31692528463,107.59313846938312,107.99664098303764,108.0371089791879,107.30601265095174,6.055363806925954,6.128029931607025,6.073866895730457,295.441355323419,296.2173923151568,296.3232325622812,295.5958864185959,1,
qwen,154,cap96_chunk2048_pollpm_mem0.85,96,2048,lpm,0.85,0,R_medium_balanced,4.642874429424476,1188.575853932666,4902.875397472247,3714.299543539581,108.28154999762774,109.73959253169596,109.80893936939538,108.0082744883839,6.307396121030929,6.669150677728741,6.307124836237955,1715.7797124236822,1807.5969885103405,1808.1941946409645,1716.3251077290624,1,
qwen,154,cap96_chunk2048_pollpm_mem0.85,96,2048,lpm,0.85,0,R_short_decode,0.885146811627572,226.59758377665844,315.11226493941564,88.5146811627572,44.05285883694887,47.052584518678486,47.639869139529765,44.57197868032381,4.246796972538327,4.255140487232483,4.247875344327778,1127.542196074501,1129.7960055293515,1130.0599093968049,1127.7801914839074,1,
qwen,154,cap96_chunk2048_pollpm_mem0.85,96,2048,lpm,0.85,0,shared_prefix,17.820648751621846,4562.086080415193,45465.34779903035,40903.26171861516,473.10955030843616,534.8464544629678,541.2911693844944,481.7827639526513,12.017520886584336,12.522795646287062,12.106834888527723,3559.1573854908347,3657.230569375679,3658.778165257536,3568.658071450045,1,
qwen,154,cap96_chunk2048_pollpm_mem0.85,96,2048,lpm,0.85,0,tool_agent,4.84117309315403,1003.6477998072276,14074.548886802984,13070.901086995756,188.2471637800336,594.2481885431334,726.786414976231,237.86895535420624,13.302487654423494,184.89651293493807,41.87495501832594,840.4337060637772,6967.139295116066,9760.91865580063,2366.7875143606216,1,
qwen,155,cap96_chunk2048_pollpm_mem0.9,96,2048,lpm,0.9,0,R_concurrent_decode,12.017231851908631,3076.41135408861,5479.8577244703365,2403.4463703817264,112.2714055236429,114.52898236457258,114.8430090630427,112.33667519991286,9.951264195728536,9.955121041914705,9.952272624907303,2650.3121135756373,2652.3476883303374,2652.750690234825,2650.166194551275,1,
qwen,155,cap96_chunk2048_pollpm_mem0.9,96,2048,lpm,0.9,0,R_long_prefill,13.308722130198449,425.8791081663503,53660.767628960144,53234.88852079379,104.30853860452773,104.69541708007456,104.72778307273984,103.95905654877424,6.061920963768517,6.127022809889769,6.080151475485295,292.44300187565386,292.73560226429254,292.76172323618084,292.4437522888184,1,
qwen,155,cap96_chunk2048_pollpm_mem0.9,96,2048,lpm,0.9,0,R_medium_balanced,4.677853562273625,1197.530511942048,4939.813361760947,3742.2828498189,97.15323685668407,98.67065167054534,98.76925749704242,97.33398567186669,6.304246231037027,6.661106522341131,6.302867086111185,1704.3873344082383,1796.7365238582715,1797.2477805567903,1704.5650926302187,1,
qwen,155,cap96_chunk2048_pollpm_mem0.9,96,2048,lpm,0.9,0,R_short_decode,0.8826560118184162,225.95993902551456,314.2255402073562,88.26560118184163,49.59547030739486,52.480278513394296,52.52334773074836,49.70722389407456,4.240584414561882,4.248140125224987,4.242035753422362,1131.1891782097518,1134.8543839994818,1135.263627814129,1131.4263410167769,1,
qwen,155,cap96_chunk2048_pollpm_mem0.9,96,2048,lpm,0.9,0,shared_prefix,18.195343647014138,4658.007973635619,46421.29693281155,41763.28895917593,405.0985472276807,448.1553080724552,452.0620121620596,404.4881087138492,12.095711503506584,12.357267735471185,12.131921881859842,3482.0525490213186,3559.1397256823257,3560.7312244921923,3497.756563978328,1,
qwen,155,cap96_chunk2048_pollpm_mem0.9,96,2048,lpm,0.9,0,tool_agent,4.832847975505322,1001.921878041886,14050.345605267605,13048.423727225718,169.68640661798418,559.9128208123143,666.6203728364768,224.8096500779502,13.969842178214874,204.86381514929235,44.03698220235084,843.7784616835415,6969.461311935445,9833.734110891814,2365.7928837276995,1,
qwen,156,cap96_chunk2048_polfcfs_mem0.75,96,2048,fcfs,0.75,0,R_concurrent_decode,12.011258296155336,3074.8821238157657,5477.133783046833,2402.251659231067,106.69124452397229,109.31344286073,109.64696400798856,106.90530386636964,9.962902921160648,9.968036498016149,9.964282594235414,2647.747453302145,2650.739988172427,2650.836576395668,2647.7973653964,1,
qwen,156,cap96_chunk2048_polfcfs_mem0.75,96,2048,fcfs,0.75,0,R_long_prefill,13.15194706359486,420.8623060350355,53028.65056041448,52607.78825437944,106.90202284604312,107.27088274434207,107.30136470869184,106.75546003039926,6.064023116543408,6.112800036076337,6.075493946310974,295.1666936278343,295.60980489477515,295.6571756117046,295.09577236603945,1,
qwen,156,cap96_chunk2048_polfcfs_mem0.75,96,2048,fcfs,0.75,0,R_medium_balanced,4.674285283220511,1196.617032504451,4936.04525908086,3739.4282265764095,95.4322291072458,99.11269193980844,99.17225737590344,95.50152573501693,6.310731874705822,6.667324438161564,6.308375791573496,1704.3402821291238,1792.7777899894863,1793.1600187439471,1704.1373525862582,1,
qwen,156,cap96_chunk2048_polfcfs_mem0.75,96,2048,fcfs,0.75,0,R_short_decode,0.8811839720799088,225.58309685245663,313.70149406044754,88.11839720799088,47.69039782695472,51.59115146379918,51.95689109619707,48.22282929671928,4.254693401904375,4.261924651104446,4.254981615653664,1133.3906899672002,1136.4862932357937,1136.796378614381,1133.2431412884034,1,
qwen,156,cap96_chunk2048_polfcfs_mem0.75,96,2048,fcfs,0.75,0,shared_prefix,17.699685467549145,4531.119479692581,45156.7373854629,40625.61790577032,552.8311089146882,569.0557361580431,602.334419740364,525.9749427932547,12.001042713032124,12.284348519865937,12.038526956329717,3573.654940817505,3699.149607424624,3702.071087318473,3595.433298283752,1,
qwen,156,cap96_chunk2048_polfcfs_mem0.75,96,2048,fcfs,0.75,0,tool_agent,4.82815940789622,1000.9498676480048,14036.714720200363,13035.76485255236,222.3958121612668,656.5011965343729,736.0983365168789,281.09331915853545,12.215003284627748,136.6536335553974,30.331563112154736,827.401313232258,6937.839271803386,9679.399972502137,2360.6689395639114,1,
qwen,157,cap96_chunk2048_polfcfs_mem0.8,96,2048,fcfs,0.8,0,R_concurrent_decode,11.958531415485265,3061.384042364228,5453.09032546128,2391.7062830970526,152.3174906615168,154.83467131853104,155.14804197940975,151.22572498512454,9.828108540900493,9.830571629618314,9.833178895425196,2658.82811951451,2661.416559992358,2661.7869270266965,2658.68634331855,1,
qwen,157,cap96_chunk2048_polfcfs_mem0.8,96,2048,fcfs,0.8,0,R_long_prefill,11.293921150669526,361.4054768214248,45537.09007949953,45175.684602678106,155.49479564651847,156.25804150477052,156.34807543829083,144.4041283102706,6.137328965949916,7.399859047314572,6.497348989209821,345.75199359096587,346.41891131177545,346.50260539725423,345.82194697577506,1,
qwen,157,cap96_chunk2048_polfcfs_mem0.8,96,2048,fcfs,0.8,0,R_medium_balanced,4.689884322535448,1200.6103865690748,4952.517844597433,3751.907458028359,91.47446951828896,93.20599294733256,93.38990503456444,91.51719196233898,6.310176634795818,6.657468108916837,6.308227844819354,1700.1696452498436,1790.5289166374132,1790.9012829652056,1700.115292391274,1,
