model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,rep,completed,num_prompts,failed_reqs,dur_s,request_throughput,input_throughput,output_throughput,total_throughput,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,itl_mean_ms,e2e_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,mean_in_len,mean_out_len,worker
lfm25,94,cap32_chunk8192_polfcfs_mem0.85,32,8192,fcfs,0.85,0,R_short_decode,0,8,8,0,4.766657258849591,1.6783249907778686,167.83249907778685,429.6511976391344,597.4836967169213,26.096625661011785,25.402748491615057,29.45365644991398,30.437861531972885,2.22822075643252,2.227622573720474,2.2319827081742143,2.232674613998122,2.22821848726429,594.0138126024976,593.628131551668,596.9354721484706,598.0655045574531,100.0,256.0,g3
lfm25,94,cap32_chunk8192_polfcfs_mem0.85,32,8192,fcfs,0.85,0,R_long_prefill,0,4,4,0,0.2676295568235218,14.94603229731329,59784.12918925316,478.27303351402526,60262.40222276719,156.8179854657501,157.41263679228723,157.82460041809827,157.86177075002342,3.2029697829256616,3.17567064907522,3.2770676703582846,3.291231280553245,3.202969782925661,256.1100487364456,256.16197707131505,256.64905700832605,256.7006454989314,4000.0,32.0,g3
lfm25,95,cap32_chunk8192_polfcfs_mem0.9,32,8192,fcfs,0.9,0,R_short_decode,0,8,8,0,4.761839049868286,1.6800231835263906,168.0023183526391,430.085934982756,598.088253335395,24.97209800640121,23.25127855874598,31.38706476893276,33.43560065608472,2.2308955619182327,2.230758682879455,2.235396421276552,2.236061964308064,2.23089294652434,593.5709377517924,592.0644975267351,598.9913771627471,600.5677461391315,100.0,256.0,g5
lfm25,95,cap32_chunk8192_polfcfs_mem0.9,32,8192,fcfs,0.9,0,R_long_prefill,0,4,4,0,0.2778309150598943,14.397245890140365,57588.98356056146,460.7118684844916,58049.69542904595,163.27133681625128,164.0148621518165,164.38796347938478,164.41480624489486,3.242138964724877,3.21673245109137,3.3300101952326875,3.3459489014480384,3.242138964724877,263.77764472272247,264.02837806381285,264.42901296541095,264.4714401476085,4000.0,32.0,g5
lfm25,95,cap32_chunk8192_polfcfs_mem0.9,32,8192,fcfs,0.9,0,shared_prefix,0,128,128,0,6.852745961863548,18.678643672527365,43875.25842534463,4781.732780167005,48656.99120551164,1577.8603530998223,1923.283053096384,2115.5258589424197,2116.5140367811546,5.608057824184009,5.628213308313313,6.020404758004873,6.025690527011951,5.608066949180038,3007.873612117692,3342.7729550749063,3497.8502803714946,3499.094754899852,2348.953125,256.0,g5
lfm25,95,cap32_chunk8192_polfcfs_mem0.9,32,8192,fcfs,0.9,0,R_medium_balanced,0,16,16,0,2.253683316987008,7.099489036192851,5679.591228954281,1817.4691932653695,7497.060422219651,102.52191318431868,102.852382697165,104.1086376644671,104.32832511141896,3.988373525869832,3.996026786226852,4.279778009353607,4.293456611351347,3.988373525869832,1119.5571622811258,1120.06689584814,1194.3240489345044,1194.5763704832643,800.0,256.0,g5
lfm25,95,cap32_chunk8192_polfcfs_mem0.9,32,8192,fcfs,0.9,0,tool_agent,0,200,200,0,38.05990544706583,5.254873800938953,14012.383733893766,1089.4141620416592,15101.797895935426,258.4934286540374,234.3142118770629,526.3588026398793,564.5457364572212,10.10246596997298,3.3087944249054053,56.01974618621164,155.2359424624592,3.2758793337309435,863.6466179741547,497.8677432518453,2100.913114729337,2558.748277649277,2666.55,207.315,g5
lfm25,95,cap32_chunk8192_polfcfs_mem0.9,32,8192,fcfs,0.9,0,R_concurrent_decode,0,32,32,0,1.4665488279424608,21.819934931791785,4363.986986358357,5585.903342538697,9949.890328897054,133.12945133657195,137.93374854139984,140.0642176391557,140.25884316302836,5.14792374742683,5.124178983490257,5.176041546168134,5.334843094789369,5.14792374742683,1445.8500069304137,1445.7335483748466,1448.979410319589,1449.657492954284,200.0,256.0,g5
lfm25,96,cap48_chunk-1_pollpm_mem0.75,48,-1,lpm,0.75,0,R_short_decode,0,8,8,0,4.7810507249087095,1.673272353777998,167.3272353777998,428.3577225671675,595.6849579449673,25.90475283795968,24.96355422772467,30.43185439892113,32.02604220248759,2.2343992186968773,2.233666348654557,2.237312020914408,2.2374658533769565,2.23439769584607,595.3968655667268,594.338352791965,600.5037336377427,602.3290589964017,100.0,256.0,g4
lfm25,96,cap48_chunk-1_pollpm_mem0.75,48,-1,lpm,0.75,0,tool_agent,0,200,200,0,38.101180244702846,5.249181225240542,13997.204196165168,1088.2340057107428,15085.43820187591,326.07990423217416,323.29732622019947,539.4400832708925,579.684960572049,8.087402842628308,3.3396019792883704,40.55676702409983,102.23675384186208,3.205017306462937,918.1427512550728,551.1317455675453,2141.551888152025,2645.9708331897787,2666.55,207.315,g4
