model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,request_throughput,output_throughput,total_throughput,input_throughput,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,ttft_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,e2e_mean_ms,n_rep,request_throughput_ci95,d_request_throughput,d_output_throughput,d_total_throughput,d_input_throughput,d_ttft_p50_ms,d_ttft_p95_ms,d_ttft_p99_ms,d_ttft_mean_ms,d_tpot_p50_ms,d_tpot_p95_ms,d_tpot_mean_ms,d_e2e_p50_ms,d_e2e_p95_ms,d_e2e_p99_ms,d_e2e_mean_ms,pareto_ttft_outthr,pareto_e2e_reqthr,pareto_full
lfm25,66,cap24_chunk8192_pollpm_mem0.85,24,8192,lpm,0.85,0,R_concurrent_decode,13.623336005771662,3487.5740174775456,6212.241218631878,2724.667201154333,112.85159992985427,1344.9474482797086,1345.1274380041286,417.3621050576912,4.697772609435168,4.734070665458692,4.508751676607347,1312.1998484712094,2334.150597313419,2334.415510389954,1567.0937825925648,1,,-0.3704090489960358,-0.3704090489960358,-0.3704090489960358,-0.37040904899603566,0.310982513183929,-6.994043786470041,-6.984755332820519,-1.5584325436586637,0.08058566711337956,0.07473839090326984,0.11756306913516812,0.1049105554109625,-0.5897415917819935,-0.5891719500139616,-0.06893182216765248,False,False,True
lfm25,89,cap32_chunk8192_pollpm_mem0.8,32,8192,lpm,0.8,0,R_concurrent_decode,22.17268696333663,5676.207862614177,10110.745255281505,4434.537392667326,127.47697508893908,132.1895906003192,132.32829879969358,127.18789458449464,5.111782933019248,5.1163181497295405,5.108659781741581,1429.8345155548304,1432.319266512059,1432.773724407889,1429.8961389285978,1,,0.024691974538845196,0.024691974538845196,0.024691974538845418,0.024691974538844974,0.22168702032322962,0.21429690303056936,0.21449146030974242,0.22033734083400103,-0.00044146150960377994,2.9129600903066155e-05,0.00015117665012265302,0.02466854886983394,0.024477035326803898,0.02462787648043807,0.02465219231054283,True,False,True
lfm25,95,cap32_chunk8192_polfcfs_mem0.9,32,8192,fcfs,0.9,0,R_concurrent_decode,22.171846785569706,5675.992777105845,10110.362134219786,4434.369357113941,125.37198117934167,130.648532230407,130.8110255142674,125.38593642238992,5.116537523766359,5.121376207737509,5.111354242213636,1428.535612532869,1431.0962348012254,1431.5052899811417,1428.7812681868672,1,,0.024653146433962103,0.024653146433962103,0.024653146433962103,0.02465314643396188,0.23453909875415535,0.223456582914227,0.22349808348526012,0.231383356627895,-0.0013719958805360477,-0.0009594544786510895,-0.0003761736232652524,0.025554568164727898,0.02531001687521739,0.02549137331827489,0.02541265784660529,True,False,True
lfm25,117,cap48_chunk8192_polfcfs_mem0.8,48,8192,fcfs,0.8,0,R_concurrent_decode,22.021861438154808,5637.596528167631,10041.968815798591,4404.372287630962,122.92812904343008,129.50327876023948,129.5690968632698,123.63447052484844,5.15955581019322,5.168827076844286,5.153550053364597,1437.6629833132029,1439.7850037319586,1440.2124362485483,1437.7897341328207,1,,0.01772170045952537,0.01772170045952537,0.017721700459525147,0.01772170045952537,0.2494600822216697,0.23026369377854816,0.23087024476817153,0.2421198544964761,-0.00979122609990446,-0.010233601529964886,-0.008634588536774901,0.019328524737085684,0.019392276449013424,0.0195639141529097,0.019267884620198572,True,False,True
lfm25,140,cap64_chunk8192_polfcfs_mem0.75,64,8192,fcfs,0.75,0,R_concurrent_decode,22.271841937022455,5701.591535877749,10155.959923282242,4454.368387404492,130.46961766667664,136.17885664571077,136.3507488137111,130.35432586912066,5.069003372873161,5.073266563042267,5.066084001765714,1422.171097015962,1424.6184018673375,1424.8437652783468,1422.2057463193778,1,,0.02927433778329447,0.02927433778329469,0.029274337783294913,0.02927433778329469,0.2034153868760018,0.1905856662208869,0.19061396120223273,0.2009270955154273,0.007931046915751194,0.00844344852163137,0.008483957718107948,0.029895988159360343,0.029721934620143386,0.030026259312173287,0.029897893286625066,True,True,True
lfm25,171,cap128_chunk-1_pollpm_mem0.9,128,-1,lpm,0.9,0,R_concurrent_decode,22.232298037092256,5691.468297495618,10137.92790491407,4446.459607418451,135.99208369851112,139.90188986063004,140.05655399058014,135.20859721757006,5.058163881995807,5.063472625744693,5.058513810931175,1424.8982991557568,1427.458488731645,1428.6255787545815,1425.1296190050198,1,,0.02744684989391777,0.02744684989391777,0.02744684989391777,0.027446849893917546,0.16969787052136565,0.16845685325007898,0.16861608441198317,0.17117037912186284,0.010052474260663025,0.010357647701095374,0.009965568692770876,0.02803568475250129,0.02778761032347632,0.027451759669813947,0.027903487723686227,False,False,True
lfm25,8,cap8_chunk2048_pollpm_mem0.75,8,2048,lpm,0.75,0,shared_prefix,7.386436784192665,1890.9278167533223,19241.321583597637,17350.39376684431,5422.787330346182,14510.144828981702,15278.079363894649,5827.865650400781,3.835640036884477,4.1246302738128335,3.80808154754554,6434.229889884591,15524.333975929749,16329.585757255554,6798.9005502458895,1,,-0.47831977424056205,-0.47831977424056216,-0.47831977424056205,-0.47831977424056216,-0.9381781238712974,-2.0399702883838393,-2.0980375894529377,-1.5137441834532552,0.3999672522649038,0.4628092303306407,0.4048103539320378,-0.44176290535635077,-1.327352619749946,-1.4202072417660543,-0.7212775187983516,False,False,True
lfm25,10,cap8_chunk2048_pollpm_mem0.85,8,2048,lpm,0.85,0,shared_prefix,7.383190336309979,1890.0967260953544,19232.86473904048,17342.768012945126,5313.209643121809,14511.927497293782,15281.771939089522,5823.1242650945205,3.8326843312996273,4.115413718802087,3.838817394940389,6333.835189463571,15523.86951474471,16330.668363766745,6801.995801539306,1,,-0.4785490603921718,-0.47854906039217193,-0.4785490603921718,-0.4785490603921718,-0.8990135645211277,-2.0403437690600583,-2.098786357441578,-1.511699072867306,0.4004296314575597,0.4640095920482368,0.40000644994412815,-0.41926676247078976,-1.327282989390444,-1.4203676948331019,-0.7220611435075255,False,False,True
lfm25,13,cap8_chunk2048_polfcfs_mem0.8,8,2048,fcfs,0.8,0,shared_prefix,7.362758179943824,1884.8660940656189,19179.639929463978,17294.77383539836,7426.493100589141,7905.015030130744,7908.092851457186,5844.542256567365,3.899823807581675,4.125108603004585,3.894617701996687,8409.309254260734,8905.152966990136,8906.092131109908,6837.608566045674,1,,-0.4799921177494971,-0.47999211774949724,-0.4799921177494971,-0.4799921177494971,-1.6543298838392975,-0.6561523750491467,-0.6035764922517761,-1.5209373351601942,0.38992659049239786,0.4627469328616278,0.39128505976572503,-0.8843327562050276,-0.33502867943532855,-0.3199715529814189,-0.7310772263982883,False,False,True
lfm25,21,cap8_chunk8192_polfcfs_mem0.8,8,8192,fcfs,0.8,0,shared_prefix,7.143228129822964,1828.6664012346787,18607.774439370238,16779.108038135557,7475.048493361101,8402.513101836666,8403.414130238816,6126.693882346444,3.879358760976032,4.073999361043759,3.8702858272278697,8469.582664780319,9400.309467478655,9401.541222161612,7113.586259587464,1,,-0.49549681770890375,-0.49549681770890375,-0.49549681770890364,-0.49549681770890375,-1.6716842431998336,-0.7603814764357519,-0.7040160765720274,-1.6426383232578288,0.3931280635266833,0.4694033871868718,0.39508804553454524,-0.8978386409734704,-0.40926077083357826,-0.39340204264077605,-0.8009464936529955,False,False,True
lfm25,35,cap16_chunk2048_pollpm_mem0.9,16,2048,lpm,0.9,0,shared_prefix,12.155408299739417,3111.7845247332903,31664.268836057123,28552.484311323835,2721.8183744698763,8841.344899823878,9307.370896153152,3115.362218948576,4.585902341732792,4.8088140707170846,4.563556861779931,3876.455939374864,10037.17079644556,10512.651364332996,4279.002465471422,1,,-0.14150268508670394,-0.14150268508670416,-0.14150268508670416,-0.14150268508670416,0.027185004835570736,-0.8523196095972252,-0.8873173917007524,-0.343755008609963,0.2825991082338847,0.3737013113038655,0.2867322405097903,0.13137539794381936,-0.5047367432448062,-0.5580796316780894,-0.08331497015827094,False,False,True
lfm25,39,cap16_chunk2048_polfcfs_mem0.9,16,2048,fcfs,0.9,0,shared_prefix,12.136054865378226,3106.8300455368258,31613.854046738463,28507.02400120164,3832.1087749209255,4321.479427837767,4326.934947147965,3138.9138368685963,4.593542550562644,4.840175897595199,4.600163400926463,5006.620274856687,5497.106667049229,5510.271417321637,4311.955504104844,1,,-0.14286955578522176,-0.14286955578522176,-0.14286955578522176,-0.14286955578522165,-0.36964792151877135,0.09462178239259178,0.1225986726406959,-0.35391357198612683,0.28140390340408794,0.36961675516174186,0.28101076821294824,-0.121868431347401,0.17589343140656666,0.18332289706902816,-0.09165769030200832,False,False,True
lfm25,59,cap24_chunk2048_pollpm_mem0.9,24,2048,lpm,0.9,0,shared_prefix,14.4784099422777,3706.472945223091,37715.57922416736,34009.106278944266,1727.9144739732146,6416.647959081455,6490.627289591357,2150.9491766628344,5.245684747419813,5.644193880588693,5.188692518063095,3132.049744948745,7769.4563693366945,7772.43981111329,3474.065768768924,1,,0.02256343457634724,0.02256343457634702,0.02256343457634724,0.02256343457634702,0.38241980934154207,-0.34432973457752536,-0.316147589192594,0.07222707143773399,0.17938529098704514,0.26490166303470386,0.18902575356560802,0.2981797018012803,-0.16476910785641063,-0.15195298868430318,0.12047083753966747,False,False,True
lfm25,61,cap24_chunk2048_polfcfs_mem0.8,24,2048,fcfs,0.8,0,shared_prefix,14.285800306671767,3657.164878507973,37213.840151990575,33556.67527348261,2104.037062963471,3564.547461131588,3583.812963287346,2216.865060869168,5.3408430980554975,5.831713372951046,5.278494316079042,3443.813028745353,4973.704914352857,4987.153717637993,3562.8811114693235,1,,0.00896003673757062,0.00896003673757062,0.00896003673757062,0.00896003673757062,0.24798846813897057,0.2532039823799238,0.273286451170612,0.04379544990413631,0.16449908528140034,0.2404791733221845,0.1749900508869644,0.22832072170224982,0.25435994998368083,0.26085415008981117,0.0979854589722402,False,False,True
lfm25,83,cap32_chunk2048_pollpm_mem0.9,32,2048,lpm,0.9,0,shared_prefix,18.81165131824635,4815.782737471066,49003.46988787621,44187.68715040514,392.8594309836626,5310.307027795351,5383.386561442167,1541.5413663940851,5.609147478004589,6.074225744232535,5.609390077391735,1746.348143555224,6782.014135690406,6784.844192578457,2971.935836128978,1,,0.3286063082015822,0.3286063082015822,0.32860630820158243,0.3286063082015822,0.8595866832859086,-0.1125440701632654,-0.0916250353638779,0.33508408124349454,0.12252658192287846,0.20889442542122472,0.12327221643354269,0.6086835540063349,-0.016735300229517414,-0.005581482177935193,0.24759506272598997,False,False,True
lfm25,84,cap32_chunk2048_polfcfs_mem0.75,32,2048,fcfs,0.75,0,shared_prefix,18.317326508194864,4689.235586097885,47715.77692916754,43026.54134306966,1809.633651049808,2351.006337371655,2371.2838914757594,1615.7134495733771,5.61481079944939,6.765711852897177,5.780800893148362,3206.4604749903083,3831.7310467828074,3833.5105018038303,3089.8176773262094,1,,0.29369373993077197,0.29369373993077175,0.29369373993077175,0.29369373993077175,0.3532122613294192,0.5074487885788038,0.5191590214921206,0.3030912979757927,0.1216406337381809,0.11883545521785444,0.09648131358952017,0.2815059689427336,0.4255605874149532,0.4318355642469679,0.21775091930488732,False,False,True
lfm25,86,cap32_chunk2048_polfcfs_mem0.85,32,2048,fcfs,0.85,0,shared_prefix,18.415201268474718,4714.291524729527,47970.736091817176,43256.444567087645,1798.3378896024078,2342.448839801364,2346.797163719312,1596.1581864285108,5.631211337030811,6.775768052001356,5.787914616381635,3202.3131484165788,3796.785776596517,3797.9841966414815,3072.076413605828,1,,0.30060631882784095,0.3006063188278405,0.30060631882784095,0.3006063188278407,0.3572495204723888,0.5092416403155171,0.524124357855764,0.31152610617747545,0.11907499683412304,0.11752573847281178,0.09536946386661538,0.282435289422843,0.4307994573234487,0.43710091649198146,0.22224247469259795,False,False,True
lfm25,105,cap48_chunk2048_pollpm_mem0.8,48,2048,lpm,0.8,0,shared_prefix,19.89974847835293,5094.33561045835,51837.911985399456,46743.57637494111,365.7369990833104,4241.305878525584,4953.268553996459,941.1604275301216,7.628314011711992,8.504264200763668,7.285532025465121,2525.7169725373387,5828.974535525763,6409.814536701888,2798.971094023728,1,,0.405455104003555,0.405455104003555,0.405455104003555,0.4054551040035552,0.869280610222943,0.11141866558679048,-0.004407151281115906,0.5940475137347196,-0.1933440502804773,-0.10759314852643631,-0.13870282805479572,0.4340449280250078,0.12614098764265103,0.05000164788561945,0.29138454308833384,False,False,True
