,R_short_decode,R_medium_balanced,R_long_prefill,R_concurrent_decode,shared_prefix,tool_agent
cookbook,1.0,1.0,1.0,1.0,1.0,1.0
R_short_decode_winner,6.911717303878364,0.976393779462499,0.8929109276345567,0.959681546853258,3.43952461217038,2.884364118258005
R_medium_balanced_winner,6.354140054512699,1.0150312532162495,0.8601709632477663,0.02793838473375289,0.2884690797855936,0.2100291878463744
R_long_prefill_winner,5.862650787696048,0.8299869037778896,1.0133402976165262,1.2280000871726022,3.345758250958511,3.595098750316495
R_concurrent_decode_winner,6.633780851025711,0.6461840987904147,0.984480804790072,1.2101856270508318,3.167046460309498,3.266751403758547
shared_prefix_winner,6.554064880029744,0.7034351891795916,0.7070579752163554,0.4821904195189792,4.909990452425903,2.9730096843290283
tool_agent_winner,5.791754477290043,0.9627969395366948,0.8620541586264852,0.060603397645811075,0.3708433055082886,3.182840547919221
