index,start_us,duration_us,gap_to_next_kernel_us,layer,role,kind,short_name,grid_x,block_x,graph_node_id
213,44525.414,58.816,1.248,7,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
214,44585.478,225.824,4.096,7,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
215,44815.398,174.753,-0.16,7,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
216,44989.991,62.208,1.184,7,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
217,45053.383,20.48,1.088,7,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
218,45074.951,3.136,0.96,7,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
219,45079.047,14.976,0.96,7,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
220,45094.983,21.312,0.96,7,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
221,45117.255,3191.85,1.184,7,moe_up,fused_moe,fused_moe_kernel,57848,128,
222,48310.289,156.416,1.152,7,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
223,48467.857,1603.781,1.44,7,moe_down,fused_moe,fused_moe_kernel,33056,128,
224,50073.078,75.104,-0.128,7,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
225,50148.054,63.361,4.192,8,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
226,50215.607,523.265,1.248,8,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
227,50740.12,90.848,2.048,8,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
228,50833.016,220.673,42.24,8,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
229,51095.929,1.312,20.608,8,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
230,51117.849,60.128,1.28,8,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
231,51179.257,226.177,4.128,8,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
232,51409.562,179.553,-0.32,8,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
233,51588.795,61.504,1.088,8,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
234,51651.387,21.888,1.12,8,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
235,51674.395,3.168,0.992,8,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
236,51678.555,15.52,1.152,8,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
237,51695.227,25.696,0.992,8,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
238,51721.915,3179.466,2.176,8,moe_up,fused_moe,fused_moe_kernel,57848,128,
239,54903.557,154.176,2.112,8,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
240,55059.845,1602.693,1.344,8,moe_down,fused_moe,fused_moe_kernel,33056,128,
241,56663.882,76.352,0.224,8,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
242,56740.458,64.064,4.096,9,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
243,56808.618,522.05,1.248,9,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
244,57331.916,90.592,1.152,9,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
245,57423.66,220.065,39.968,9,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
246,57683.693,1.184,21.696,9,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
247,57706.573,59.168,1.152,9,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
248,57766.893,226.017,6.08,9,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
249,57998.99,178.368,-0.128,9,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
250,58177.23,61.089,1.248,9,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
251,58239.567,20.416,1.216,9,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
252,58261.199,3.2,1.088,9,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
253,58265.487,15.36,1.024,9,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
254,58281.871,21.952,1.184,9,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
255,58305.007,3170.953,1.152,9,moe_up,fused_moe,fused_moe_kernel,57848,128,
256,61477.112,154.913,1.376,9,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
257,61633.401,1587.141,2.176,9,moe_down,fused_moe,fused_moe_kernel,33056,128,
258,63222.718,75.776,0.16,9,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
259,63298.654,61.792,4.128,10,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
260,63364.574,260.673,1.12,10,attn_qkv_proj,gemm,nvjet_tst_256x128_64x4_1x2_h_bz_coopA_TNT,2,384,
261,63626.367,78.048,-0.128,10,attn_q_layout_copy,copy_bf16,elementwise_kernel,64000,128,
262,63704.287,617.378,2.208,10,attn_q_norm,rmsnorm,RMSNormKernel,512000,32,
263,64323.873,21.6,-0.128,10,attn_k_layout_copy,copy_bf16,elementwise_kernel,16000,128,
264,64345.345,155.904,1.152,10,attn_k_norm,rmsnorm,RMSNormKernel,128000,32,
265,64502.401,56.001,-0.128,10,attn_rope,rope,BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel,1000,8,
266,64558.274,16.16,2.048,10,attn_store_kv,store_kv,store_kvcache,8000,128,
267,64576.482,3.84,-0.096,10,attn_prepare,attention_prepare,prepare_varlen_num_blocks_kernel,1,32,
268,64580.226,627.169,4.48,10,attn_kernel,attention,device_kernel,132,512,
269,65211.875,177.505,-0.16,10,attn_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
270,65389.22,61.312,2.176,10,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
271,65452.708,20.64,1.184,10,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
272,65474.532,3.136,1.056,10,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
273,65478.724,15.296,1.984,10,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
274,65496.004,34.592,0.928,10,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
275,65531.524,3184.266,1.088,10,moe_up,fused_moe,fused_moe_kernel,57848,128,
276,68716.878,153.664,1.184,10,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
277,68871.726,1597.445,2.144,10,moe_down,fused_moe,fused_moe_kernel,33056,128,
278,70471.315,74.752,0.224,10,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
279,70546.291,63.329,4.128,11,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
280,70613.748,522.689,1.12,11,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
281,71137.557,90.688,2.048,11,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
282,71230.293,220.353,44.992,11,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
283,71495.638,1.184,26.08,11,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
284,71522.902,58.913,1.28,11,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
285,71583.095,226.656,4.128,11,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
286,71813.879,178.977,-0.128,11,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
287,71992.728,61.312,1.216,11,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
288,72055.256,20.16,1.056,11,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
289,72076.472,3.136,1.024,11,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
290,72080.632,15.136,1.024,11,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
291,72096.792,30.72,1.12,11,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
292,72128.632,3191.53,1.216,11,moe_up,fused_moe,fused_moe_kernel,57848,128,
293,75321.378,154.368,2.144,11,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
294,75477.89,1598.757,1.344,11,moe_down,fused_moe,fused_moe_kernel,33056,128,
295,77077.991,75.456,0.192,11,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
296,77153.639,63.584,4.064,12,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
297,77221.287,523.746,1.248,12,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
298,77746.281,90.72,1.184,12,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
299,77838.185,220.769,36.16,12,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
300,78095.114,1.248,18.912,12,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
301,78115.274,59.232,1.184,12,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
302,78175.69,226.625,4.128,12,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
303,78406.443,179.137,-0.224,12,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
304,78585.356,62.304,1.184,12,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
305,78648.844,20.256,1.12,12,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
306,78670.22,3.552,1.184,12,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
307,78674.956,15.392,1.152,12,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
308,78691.5,34.304,1.056,12,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
309,78726.86,3164.233,1.152,12,moe_up,fused_moe,fused_moe_kernel,57848,128,
310,81892.245,155.201,1.056,12,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
311,82048.502,1594.693,2.048,12,moe_down,fused_moe,fused_moe_kernel,33056,128,
312,83645.243,75.584,0.192,12,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
313,83721.019,61.888,4.224,13,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
314,83787.131,522.114,1.184,13,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
315,84310.429,90.464,2.112,13,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
316,84403.005,220.097,37.632,13,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
317,84660.734,1.024,19.904,13,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
318,84681.662,60.352,1.536,13,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
319,84743.55,225.313,4.096,13,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
320,84972.959,179.232,-0.128,13,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
321,85152.063,62.112,1.408,13,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
322,85215.583,20.288,1.568,13,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
323,85237.439,3.328,1.12,13,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
324,85241.887,15.392,1.152,13,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
325,85258.431,35.873,1.088,13,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
326,85295.392,3172.585,2.016,13,moe_up,fused_moe,fused_moe_kernel,57848,128,
327,88469.993,155.137,2.112,13,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
328,88627.242,1592.708,1.216,13,moe_down,fused_moe,fused_moe_kernel,33056,128,
329,90221.166,73.409,0.192,13,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
330,90294.767,63.616,4.16,14,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
331,90362.543,261.409,1.504,14,attn_qkv_proj,gemm,nvjet_tst_256x128_64x4_1x2_h_bz_coopA_TNT,2,384,
332,90625.456,77.248,-0.128,14,attn_q_layout_copy,copy_bf16,elementwise_kernel,64000,128,
333,90702.576,617.346,1.184,14,attn_q_norm,rmsnorm,RMSNormKernel,512000,32,
334,91321.106,21.856,-0.128,14,attn_k_layout_copy,copy_bf16,elementwise_kernel,16000,128,
335,91342.834,155.872,2.176,14,attn_k_norm,rmsnorm,RMSNormKernel,128000,32,
336,91500.882,56.576,-0.16,14,attn_rope,rope,BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel,1000,8,
337,91557.298,15.808,1.184,14,attn_store_kv,store_kv,store_kvcache,8000,128,
338,91574.29,3.232,-0.032,14,attn_prepare,attention_prepare,prepare_varlen_num_blocks_kernel,1,32,
339,91577.49,627.906,4.608,14,attn_kernel,attention,device_kernel,132,512,
340,92210.004,177.953,-0.16,14,attn_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
341,92387.797,62.112,1.12,14,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
342,92451.029,20.416,2.176,14,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
343,92473.621,3.2,0.96,14,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
344,92477.781,15.232,1.088,14,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
345,92494.101,31.84,0.992,14,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
346,92526.933,3161.642,2.464,14,moe_up,fused_moe,fused_moe_kernel,57848,128,
347,95691.039,155.68,2.208,14,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
348,95848.927,1595.941,1.472,14,moe_down,fused_moe,fused_moe_kernel,33056,128,
349,97446.34,75.296,0.416,14,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
350,97522.052,63.456,5.12,15,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
351,97590.628,523.362,2.176,15,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
352,98116.166,90.848,1.12,15,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
353,98208.134,220.545,41.664,15,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
354,98470.343,1.152,23.936,15,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
355,98495.431,60.128,1.28,15,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
356,98556.839,225.985,4.192,15,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
357,98787.016,179.521,-0.128,15,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
358,98966.409,61.216,1.216,15,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
359,99028.841,21.472,0.96,15,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
360,99051.273,3.296,1.12,15,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
361,99055.689,15.232,1.024,15,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
362,99071.945,28.8,0.992,15,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
363,99101.737,3164.361,1.28,15,moe_up,fused_moe,fused_moe_kernel,57848,128,
364,102267.378,153.601,1.44,15,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
365,102422.419,1603.365,1.12,15,moe_down,fused_moe,fused_moe_kernel,33056,128,
366,104026.904,74.688,-0.128,15,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
367,104101.464,63.616,4.256,16,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
368,104169.336,536.738,1.28,16,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
369,104707.354,94.208,2.208,16,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
370,104803.77,220.833,37.344,16,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
371,105061.947,1.088,17.76,16,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
372,105080.795,63.072,1.312,16,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
373,105145.179,227.553,4.128,16,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
374,105376.86,186.688,-0.128,16,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
375,105563.42,62.176,1.344,16,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
376,105626.94,21.921,1.216,16,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
377,105650.077,3.424,1.024,16,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
378,105654.525,16.0,1.056,16,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
379,105671.581,31.616,1.088,16,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
380,105704.285,3168.009,2.208,16,moe_up,fused_moe,fused_moe_kernel,57848,128,
381,108874.502,155.457,2.048,16,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
382,109032.007,1600.356,1.152,16,moe_down,fused_moe,fused_moe_kernel,33056,128,
383,110633.515,76.737,0.224,16,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
384,110710.476,64.0,5.152,17,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
385,110779.628,534.049,2.144,17,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
386,111315.821,93.537,1.28,17,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
387,111410.638,220.8,35.649,17,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
388,111667.087,1.12,18.88,17,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
389,111687.087,61.376,1.28,17,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
390,111749.743,228.096,4.192,17,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
391,111982.031,185.217,-0.256,17,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
392,112166.992,61.536,1.28,17,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
393,112229.808,21.696,1.152,17,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
394,112252.656,3.424,0.992,17,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
395,112257.072,15.936,1.056,17,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
396,112274.064,26.688,1.088,17,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
397,112301.84,3182.698,1.216,17,moe_up,fused_moe,fused_moe_kernel,57848,128,
398,115485.754,153.728,1.44,17,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
399,115640.922,1608.101,2.112,17,moe_down,fused_moe,fused_moe_kernel,33056,128,
400,117251.135,75.776,0.192,17,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
401,117327.103,63.745,4.256,18,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
402,117395.104,272.512,1.121,18,attn_qkv_proj,gemm,nvjet_tst_256x128_64x4_1x2_h_bz_coopA_TNT,2,384,
403,117668.737,79.712,-0.128,18,attn_q_layout_copy,copy_bf16,elementwise_kernel,64000,128,
404,117748.321,618.338,2.08,18,attn_q_norm,rmsnorm,RMSNormKernel,512000,32,
405,118368.739,22.208,-0.128,18,attn_k_layout_copy,copy_bf16,elementwise_kernel,16000,128,
406,118390.819,156.288,1.248,18,attn_k_norm,rmsnorm,RMSNormKernel,128000,32,
407,118548.355,57.376,-0.128,18,attn_rope,rope,BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel,1000,8,
408,118605.603,16.448,2.464,18,attn_store_kv,store_kv,store_kvcache,8000,128,
409,118624.515,3.424,-0.032,18,attn_prepare,attention_prepare,prepare_varlen_num_blocks_kernel,1,32,
410,118627.907,684.674,4.448,18,attn_kernel,attention,device_kernel,132,512,
411,119317.029,184.801,-0.16,18,attn_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
412,119501.67,63.584,2.176,18,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
413,119567.43,20.736,1.152,18,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
414,119589.318,3.328,1.088,18,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
415,119593.734,15.616,2.08,18,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
416,119611.43,25.984,1.024,18,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
417,119638.438,3176.938,1.248,18,moe_up,fused_moe,fused_moe_kernel,57848,128,
418,122816.624,156.192,1.088,18,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
419,122973.904,1599.653,2.336,18,moe_down,fused_moe,fused_moe_kernel,33056,128,
420,124575.893,74.752,0.128,18,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
421,124650.773,64.225,4.096,19,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
422,124719.094,533.633,1.152,19,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
423,125253.879,93.504,2.272,19,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
424,125349.655,221.729,303.393,19,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
425,125874.777,1.12,50.432,19,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
426,125926.329,62.464,1.024,19,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
427,125989.817,227.297,4.096,19,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
428,126221.21,184.737,-0.128,19,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
429,126405.819,61.472,1.344,19,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
430,126468.635,20.928,1.056,19,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
431,126490.619,3.456,1.12,19,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
432,126495.195,15.808,1.152,19,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
433,126512.155,24.96,0.96,19,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
434,126538.075,3195.114,1.12,19,moe_up,fused_moe,fused_moe_kernel,57848,128,
435,129734.309,155.488,1.12,19,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
436,129890.917,1604.677,1.184,19,moe_down,fused_moe,fused_moe_kernel,33056,128,
437,131496.778,75.168,0.192,19,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
438,131572.138,63.424,4.064,20,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
439,131639.626,534.722,1.152,20,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
440,132175.5,93.824,1.408,20,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
