index,start_us,duration_us,gap_to_next_kernel_us,layer,role,kind,short_name,grid_x,block_x,graph_node_id
291,72196.6,30.881,1.024,11,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
292,72228.505,3179.625,1.28,11,moe_up,fused_moe,fused_moe_kernel,57848,128,
293,75409.41,153.729,1.376,11,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
294,75564.515,1602.308,1.184,11,moe_down,fused_moe,fused_moe_kernel,33056,128,
295,77168.007,75.489,-0.256,11,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
296,77243.24,63.872,4.192,12,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
297,77311.304,528.385,1.024,12,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
298,77840.713,92.193,2.112,12,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
299,77935.018,220.224,43.936,12,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
300,78199.178,1.28,23.553,12,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
301,78224.011,61.12,1.472,12,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
302,78286.603,228.64,4.032,12,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
303,78519.275,180.897,-0.16,12,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
304,78700.012,61.888,1.12,12,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
305,78763.02,22.016,1.152,12,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
306,78786.188,3.456,1.024,12,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
307,78790.668,15.392,1.024,12,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
308,78807.084,34.144,0.96,12,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
309,78842.188,3177.578,2.08,12,moe_up,fused_moe,fused_moe_kernel,57848,128,
310,82021.846,154.272,3.168,12,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
311,82179.286,1602.693,1.056,12,moe_down,fused_moe,fused_moe_kernel,33056,128,
312,83783.035,74.4,-0.128,12,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
313,83857.307,64.161,4.064,13,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
314,83925.532,526.817,1.216,13,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
315,84453.565,92.385,1.12,13,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
316,84547.07,220.256,41.376,13,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
317,84808.702,1.088,23.008,13,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
318,84832.798,61.825,1.184,13,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
319,84895.807,227.808,4.192,13,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
320,85127.807,183.009,-0.16,13,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
321,85310.656,62.208,1.056,13,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
322,85373.92,22.176,0.928,13,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
323,85397.024,3.328,0.992,13,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
324,85401.344,15.488,0.96,13,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
325,85417.792,36.096,0.928,13,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
326,85454.816,3181.578,1.12,13,moe_up,fused_moe,fused_moe_kernel,57848,128,
327,88637.514,155.808,1.152,13,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
328,88794.474,1600.549,1.12,13,moe_down,fused_moe,fused_moe_kernel,33056,128,
329,90396.143,73.536,-0.16,13,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
330,90469.519,64.225,3.936,14,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
331,90537.68,265.728,1.088,14,attn_qkv_proj,gemm,nvjet_tst_256x128_64x4_1x2_h_bz_coopA_TNT,2,384,
332,90804.496,78.721,-0.128,14,attn_q_layout_copy,copy_bf16,elementwise_kernel,64000,128,
333,90883.089,617.377,2.016,14,attn_q_norm,rmsnorm,RMSNormKernel,512000,32,
334,91502.482,22.336,-0.128,14,attn_k_layout_copy,copy_bf16,elementwise_kernel,16000,128,
335,91524.69,155.937,1.024,14,attn_k_norm,rmsnorm,RMSNormKernel,128000,32,
336,91681.651,57.216,-0.128,14,attn_rope,rope,BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel,1000,8,
337,91738.739,16.16,2.048,14,attn_store_kv,store_kv,store_kvcache,8000,128,
338,91756.947,3.136,-0.064,14,attn_prepare,attention_prepare,prepare_varlen_num_blocks_kernel,1,32,
339,91760.019,659.298,4.704,14,attn_kernel,attention,device_kernel,132,512,
340,92424.021,181.921,-0.16,14,attn_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
341,92605.782,61.888,2.048,14,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
342,92669.718,20.256,1.152,14,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
343,92691.126,3.424,0.992,14,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
344,92695.542,15.552,1.728,14,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
345,92712.822,31.264,0.992,14,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
346,92745.078,3166.922,1.12,14,moe_up,fused_moe,fused_moe_kernel,57848,128,
347,95913.12,153.888,1.12,14,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
348,96068.128,1596.005,2.016,14,moe_down,fused_moe,fused_moe_kernel,33056,128,
349,97666.149,76.384,-0.128,14,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
350,97742.405,64.992,4.064,15,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
351,97811.461,548.162,1.152,15,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
352,98360.775,94.976,1.984,15,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
353,98457.735,220.833,49.856,15,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
354,98728.424,1.12,26.592,15,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
355,98756.136,63.68,1.152,15,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
356,98820.968,228.833,4.192,15,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
357,99053.993,190.689,-0.128,15,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
358,99244.554,63.328,1.184,15,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
359,99309.066,20.544,1.408,15,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
360,99331.018,3.488,0.96,15,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
361,99335.466,15.936,0.992,15,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
362,99352.394,28.8,0.992,15,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
363,99382.186,3182.506,2.016,15,moe_up,fused_moe,fused_moe_kernel,57848,128,
364,102566.708,155.584,1.888,15,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
365,102724.18,1607.781,1.216,15,moe_down,fused_moe,fused_moe_kernel,33056,128,
366,104333.177,73.76,-0.16,15,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
367,104406.777,63.584,4.064,16,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
368,104474.425,546.402,1.28,16,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
369,105022.107,95.136,1.184,16,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
370,105118.427,221.953,41.952,16,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
371,105382.332,1.152,22.528,16,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
372,105406.012,63.008,1.216,16,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
373,105470.236,229.761,4.16,16,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
374,105704.157,189.377,-0.128,16,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
375,105893.406,63.296,1.216,16,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
376,105957.918,20.416,1.024,16,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
377,105979.358,3.52,0.992,16,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
378,105983.87,16.064,1.088,16,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
379,106001.022,31.264,0.928,16,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
380,106033.214,3182.154,1.216,16,moe_up,fused_moe,fused_moe_kernel,57848,128,
381,109216.584,156.096,1.12,16,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
382,109373.8,1603.941,2.048,16,moe_down,fused_moe,fused_moe_kernel,33056,128,
383,110979.789,76.992,-0.16,16,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
384,111056.621,63.04,4.032,17,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
385,111123.693,546.306,1.28,17,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
386,111671.279,95.424,1.952,17,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
387,111768.655,221.345,42.464,17,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
388,112032.464,1.12,23.008,17,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
389,112056.592,63.104,1.152,17,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
390,112120.848,229.313,4.16,17,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
391,112354.321,190.273,-0.16,17,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
392,112544.434,61.92,1.152,17,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
393,112607.506,21.952,1.024,17,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
394,112630.482,3.488,0.992,17,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
395,112634.962,16.096,0.992,17,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
396,112652.05,26.496,1.024,17,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
397,112679.57,3194.666,2.08,17,moe_up,fused_moe,fused_moe_kernel,57848,128,
398,115876.316,155.744,2.016,17,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
399,116034.076,1611.205,1.376,17,moe_down,fused_moe,fused_moe_kernel,33056,128,
400,117646.657,74.464,-0.16,17,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
401,117720.961,64.0,4.192,18,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
402,117789.153,278.913,1.184,18,attn_qkv_proj,gemm,nvjet_tst_256x128_64x4_1x2_h_bz_coopA_TNT,2,384,
403,118069.25,81.632,-0.128,18,attn_q_layout_copy,copy_bf16,elementwise_kernel,64000,128,
404,118150.754,618.434,1.184,18,attn_q_norm,rmsnorm,RMSNormKernel,512000,32,
405,118770.372,22.656,-0.128,18,attn_k_layout_copy,copy_bf16,elementwise_kernel,16000,128,
406,118792.9,156.257,2.112,18,attn_k_norm,rmsnorm,RMSNormKernel,128000,32,
407,118951.269,57.28,-0.16,18,attn_rope,rope,BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel,1000,8,
408,119008.389,16.064,1.12,18,attn_store_kv,store_kv,store_kvcache,8000,128,
409,119025.573,3.295,0.001,18,attn_prepare,attention_prepare,prepare_varlen_num_blocks_kernel,1,32,
410,119028.869,704.258,4.16,18,attn_kernel,attention,device_kernel,132,512,
411,119737.287,189.505,-0.16,18,attn_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
412,119926.632,62.496,1.216,18,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
413,119990.344,20.576,1.984,18,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
414,120012.904,3.456,0.96,18,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
415,120017.32,15.968,1.024,18,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
416,120034.312,26.368,1.088,18,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
417,120061.768,3198.506,1.984,18,moe_up,fused_moe,fused_moe_kernel,57848,128,
418,123262.258,153.984,1.92,18,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
419,123418.162,1602.789,1.216,18,moe_down,fused_moe,fused_moe_kernel,33056,128,
420,125022.167,75.68,-0.16,18,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
421,125097.687,65.089,5.024,19,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
422,125167.8,547.585,1.984,19,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
423,125717.369,95.04,1.024,19,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
424,125813.433,221.537,43.712,19,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
425,126078.682,1.408,22.144,19,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
426,126102.234,63.969,1.312,19,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
427,126167.515,229.184,4.16,19,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
428,126400.859,188.417,-0.16,19,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
429,126589.116,63.2,1.216,19,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
430,126653.532,20.544,1.184,19,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
431,126675.26,3.424,0.928,19,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
432,126679.612,16.0,0.992,19,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
433,126696.604,24.48,1.056,19,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
434,126722.14,3188.906,1.152,19,moe_up,fused_moe,fused_moe_kernel,57848,128,
435,129912.198,156.448,1.376,19,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
436,130070.022,1602.629,2.048,19,moe_down,fused_moe,fused_moe_kernel,33056,128,
437,131674.699,74.912,-0.16,19,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
438,131749.451,64.129,4.192,20,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
439,131817.772,541.569,1.344,20,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
440,132360.685,94.784,2.08,20,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
441,132457.549,221.217,41.6,20,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
442,132720.366,1.056,22.176,20,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
443,132743.598,63.168,1.089,20,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
444,132807.855,229.056,4.16,20,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
445,133041.071,188.289,-0.128,20,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
446,133229.232,63.2,1.216,20,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
447,133293.648,20.928,1.088,20,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
448,133315.664,3.456,1.056,20,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
449,133320.176,15.712,1.056,20,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
450,133336.944,25.472,1.056,20,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
451,133363.472,3177.098,1.984,20,moe_up,fused_moe,fused_moe_kernel,57848,128,
452,136542.554,155.616,2.016,20,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
453,136700.186,1608.677,1.056,20,moe_down,fused_moe,fused_moe_kernel,33056,128,
454,138309.919,75.52,-0.16,20,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
455,138385.279,62.88,4.256,21,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
456,138452.415,276.993,1.152,21,attn_qkv_proj,gemm,nvjet_tst_256x128_64x4_1x2_h_bz_coopA_TNT,2,384,
457,138730.56,81.409,-0.128,21,attn_q_layout_copy,copy_bf16,elementwise_kernel,64000,128,
458,138811.841,618.433,1.056,21,attn_q_norm,rmsnorm,RMSNormKernel,512000,32,
459,139431.33,23.04,-0.128,21,attn_k_layout_copy,copy_bf16,elementwise_kernel,16000,128,
460,139454.242,156.225,2.016,21,attn_k_norm,rmsnorm,RMSNormKernel,128000,32,
461,139612.483,57.728,-0.128,21,attn_rope,rope,BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel,1000,8,
462,139670.083,15.904,1.472,21,attn_store_kv,store_kv,store_kvcache,8000,128,
463,139687.459,3.199,0.001,21,attn_prepare,attention_prepare,prepare_varlen_num_blocks_kernel,1,32,
464,139690.659,694.05,4.416,21,attn_kernel,attention,device_kernel,132,512,
465,140389.125,186.433,-0.16,21,attn_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
466,140575.398,62.176,1.056,21,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
467,140638.63,20.416,2.016,21,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
468,140661.062,3.52,0.96,21,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
469,140665.542,16.096,0.896,21,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
470,140682.534,27.744,0.928,21,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
471,140711.206,3184.938,2.08,21,moe_up,fused_moe,fused_moe_kernel,57848,128,
472,143898.224,154.368,1.984,21,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
473,144054.576,1603.685,1.12,21,moe_down,fused_moe,fused_moe_kernel,33056,128,
474,145659.381,75.488,-0.128,21,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
475,145734.741,64.993,5.024,22,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
476,145804.758,541.825,1.952,22,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
477,146348.535,94.752,1.312,22,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
478,146444.599,220.801,40.096,22,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
479,146705.496,1.28,21.504,22,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
480,146728.28,63.073,1.216,22,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
481,146792.569,229.12,4.16,22,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
482,147025.849,188.033,-0.32,22,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
483,147213.562,62.08,1.44,22,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
484,147277.082,20.576,1.152,22,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
485,147298.81,3.424,1.024,22,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
486,147303.258,15.808,1.056,22,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
487,147320.122,30.88,1.056,22,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
488,147352.058,3171.146,1.184,22,moe_up,fused_moe,fused_moe_kernel,57848,128,
489,150524.388,153.472,1.024,22,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
490,150678.884,1601.957,2.08,22,moe_down,fused_moe,fused_moe_kernel,33056,128,
491,152282.921,73.888,-0.128,22,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
492,152356.681,64.128,4.16,23,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
493,152424.969,541.602,1.248,23,conv_in_proj,gemm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,2,384,
494,152967.819,94.784,2.016,23,conv_b_gate_mul,mul,elementwise_kernel,64000,128,
495,153064.619,221.409,38.464,23,conv_layout_copy,copy_bf16,elementwise_kernel,64000,128,
496,153324.492,1.12,21.152,23,conv_cache_indices_cast,copy_int,unrolled_elementwise_kernel,1,128,
497,153346.764,63.392,1.152,23,conv_kernel,conv_fwd,causal_conv1d_fwd_kernel,4,128,
498,153411.308,228.481,4.064,23,conv_c_gate_mul,mul,elementwise_kernel,64000,128,
499,153643.853,187.041,-0.16,23,conv_out_proj,gemm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,2,384,
500,153830.734,63.872,1.12,23,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
501,153895.726,20.128,0.928,23,moe_router,gemm,nvjet_tst_32x128_64x10_1x2_h_bz_TNN,2,384,
502,153916.782,3.456,0.992,23,moe_topk,topk_sigmoid,topkGatingSigmoid,500,32,
503,153921.23,15.872,1.088,23,moe_align,moe_align,moe_align_block_size_kernel,2,1024,
504,153938.19,30.304,0.928,23,moe_count_sort,moe_count_sort,count_and_sort_expert_tokens_kernel,250,256,
505,153969.422,3190.218,2.272,23,moe_up,fused_moe,fused_moe_kernel,57848,128,
506,157161.912,155.392,2.08,23,moe_activation,act_and_mul,act_and_mul_kernel,64000,224,
507,157319.384,1601.157,1.12,23,moe_down,fused_moe,fused_moe_kernel,33056,128,
508,158921.661,75.648,-0.16,23,moe_sum,moe_sum,moe_sum_reduce_warp_per_token_vec_kernel,8,256,
509,158997.149,62.624,1.376,24,final_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,16000,32,
510,159061.149,1.696,0.96,24,logits_prep,copy,unrolled_elementwise_kernel,1,128,
511,159063.805,0.768,1.056,24,logits_prep,other,DeviceScanInitKernel,1,128,
512,159065.629,1.376,1.312,24,logits_prep,other,DeviceScanKernel,1,128,
513,159068.317,0.96,0.96,24,logits_prep,other,vectorized_elementwise_kernel,1,128,
514,159070.237,1.632,4.16,24,logits_prep,other,vectorized_gather_kernel,4,256,
515,159076.029,135.777,1.184,24,lm_head,gemm,nvjet_tst_256x8_64x6_2x1_v_bz_TNT,2,384,
516,159212.99,4.224,1.056,,,copy,unrolled_elementwise_kernel,1000,128,
517,159218.27,1.088,1.088,,,other,vectorized_elementwise_kernel,1,128,
518,159220.446,29.792,,,,argmax,reduce_kernel,4,128,
