index,start_us,duration_us,gap_to_next_kernel_us,layer,role,kind,short_name,grid_x,block_x,graph_node_id
185,2643.685,4.384,0.128,11,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561500842
186,2648.197,20.287,0.001,11,moe_up,fused_moe,fused_moe_kernel,448,128,459561500843
187,2668.485,1.408,-0.032,11,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561500844
188,2669.861,14.784,0.128,11,moe_down,fused_moe,fused_moe_kernel,256,128,459561500845
189,2684.773,1.024,0.288,11,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561500846
190,2686.085,2.4,0.16,12,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500847
191,2688.645,8.608,0.128,12,conv_in_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500848
192,2697.381,1.12,0.064,12,conv_b_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500849
193,2698.565,2.56,0.064,12,conv_kernel,conv_update,causal_conv1d_update_kernel,1,64,459561500850
194,2701.189,1.12,0.096,12,conv_c_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500851
195,2702.405,5.664,0.256,12,conv_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500852
196,2708.325,2.016,0.064,12,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500853
197,2710.405,4.864,0.064,12,moe_router,gemm,nvjet_tst_64x8_64x16_1x1_v_bz_TNT,1,384,459561500854
198,2715.333,2.209,0.032,12,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,459561500855
199,2717.574,4.672,0.064,12,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561500856
200,2722.31,20.032,-0.032,12,moe_up,fused_moe,fused_moe_kernel,448,128,459561500857
201,2742.31,1.44,-0.064,12,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561500858
202,2743.686,15.232,0.096,12,moe_down,fused_moe,fused_moe_kernel,256,128,459561500859
203,2759.014,1.12,0.256,12,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561500860
204,2760.39,2.432,0.096,13,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500861
205,2762.918,9.056,0.064,13,conv_in_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500862
206,2772.038,1.056,0.16,13,conv_b_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500863
