model,tokens,M,config_key,BLOCK_SIZE_M,BLOCK_SIZE_N,BLOCK_SIZE_K,GROUP_SIZE_M,num_warps,num_stages,median_ms,p95_ms,std_ms,default_ms,speedup,max_abs_err
lfm25,16,64,bm32_bn128_bk128_gm1_w4_s2,32,128,128,1,4,2,0.2917439937591553,0.3107520043849945,0.009421305578446688,0.3139519989490509,1.0761215506230064,0.0
lfm25,16,64,bm64_bn32_bk256_gm32_w4_s3,64,32,256,32,4,3,0.2919040024280548,0.3131519854068756,0.008533268083078107,0.3139519989490509,1.0755316691021741,0.0
lfm25,16,64,bm64_bn32_bk128_gm16_w8_s5,64,32,128,16,8,5,0.29203200340270996,0.2921920120716095,0.0001321040366340551,0.3139519989490509,1.075060251242784,0.0
lfm25,16,64,bm128_bn128_bk64_gm16_w4_s4,128,128,64,16,4,4,0.2924480140209198,0.30643200874328613,0.011805016760087474,0.3139519989490509,1.0735309658372063,0.0
lfm25,16,64,bm16_bn128_bk64_gm32_w4_s2,16,128,64,32,4,2,0.2924799919128418,0.3009920120239258,0.007133254841471394,0.3139519989490509,1.0734135928265742,0.0
lfm25,16,64,bm64_bn32_bk256_gm16_w8_s3,64,32,256,16,8,3,0.2924799919128418,0.2927039861679077,0.0001639175052393239,0.3139519989490509,1.0734135928265742,0.0
lfm25,16,64,bm128_bn128_bk128_gm32_w8_s2,128,128,128,32,8,2,0.29254400730133057,0.29289600253105164,0.00029356795516712275,0.3139519989490509,1.0731787051295478,0.0
lfm25,16,64,bm128_bn128_bk128_gm16_w8_s2,128,128,128,16,8,2,0.29257598519325256,0.2927359938621521,0.00011800945171075576,0.3139519989490509,1.073061409129936,0.0
lfm25,16,64,bm64_bn256_bk64_gm16_w8_s4,64,256,64,16,8,4,0.2927039861679077,0.2955839931964874,0.0053340243214660835,0.3139519989490509,1.0725921537978456,0.0
lfm25,16,64,bm64_bn32_bk256_gm16_w4_s3,64,32,256,16,4,3,0.2927680015563965,0.29289600253105164,0.00014109452250709228,0.3139519989490509,1.0723576254236709,0.0
lfm25,16,64,bm128_bn128_bk128_gm1_w8_s3,128,128,128,1,8,3,0.2938559949398041,0.31727999448776245,0.012602027139910914,0.3139519989490509,1.068387252107494,0.0
lfm25,16,64,bm64_bn32_bk256_gm1_w8_s2,64,32,256,1,8,2,0.29398399591445923,0.29423999786376953,0.0001280024649707601,0.3139519989490509,1.06792207505201,0.0
lfm25,16,64,bm128_bn128_bk128_gm32_w4_s3,128,128,128,32,4,3,0.29414400458335876,0.3081600069999695,0.01632819581039608,0.3139519989490509,1.067341146027264,0.0
lfm25,16,64,bm32_bn64_bk128_gm1_w8_s3,32,64,128,1,8,3,0.29423999786376953,0.31225600838661194,0.009995104895105482,0.3139519989490509,1.0669929351155305,0.0
lfm25,16,64,bm64_bn128_bk64_gm32_w8_s4,64,128,64,32,8,4,0.29443201422691345,0.3079040050506592,0.014196207631141352,0.3139519989490509,1.0662970865223025,0.0
lfm25,16,64,bm128_bn128_bk128_gm1_w8_s2,128,128,128,1,8,2,0.29446399211883545,0.29465600848197937,0.0002077838728806514,0.3139519989490509,1.0661812899091268,0.0
lfm25,16,64,bm64_bn32_bk128_gm32_w4_s4,64,32,128,32,4,4,0.29449599981307983,0.3124159872531891,0.01123405766366807,0.3139519989490509,1.0660654105601435,0.0
lfm25,16,64,bm64_bn256_bk64_gm32_w4_s3,64,256,64,32,4,3,0.29679998755455017,0.3219839930534363,0.026719740373464806,0.3139519989490509,1.057789798226822,0.0
lfm25,16,64,bm16_bn128_bk64_gm1_w8_s2,16,128,64,1,8,2,0.2968960106372833,0.30140799283981323,0.004557563618184845,0.3139519989490509,1.0574476843766176,0.0
lfm25,16,64,bm32_bn64_bk64_gm32_w4_s2,32,64,64,32,4,2,0.2988159954547882,0.3108479976654053,0.008952187193175325,0.3139519989490509,1.050653257270335,0.0
lfm25,16,64,bm128_bn64_bk64_gm32_w8_s3,128,64,64,32,8,3,0.3014400005340576,0.3248319923877716,0.02491978060949058,0.3139519989490509,1.041507425666222,0.0
lfm25,16,64,bm64_bn64_bk64_gm1_w4_s3,64,64,64,1,4,3,0.301503986120224,0.3203519880771637,0.016660124016619166,0.3139519989490509,1.0412863955432525,0.0
lfm25,16,64,bm32_bn64_bk256_gm32_w4_s3,32,64,256,32,4,3,0.30166399478912354,0.32473599910736084,0.012991808257995681,0.3139519989490509,1.0407340762311301,0.0
lfm25,16,64,bm64_bn32_bk128_gm1_w4_s4,64,32,128,1,4,4,0.3022400140762329,0.3193280100822449,0.008333113922199804,0.3139519989490509,1.038750609870816,0.0
lfm25,16,64,bm16_bn128_bk64_gm32_w8_s2,16,128,64,32,8,2,0.3023360073566437,0.3136959969997406,0.008393683651298148,0.3139519989490509,1.0384208010615974,0.0
lfm25,16,64,bm32_bn256_bk128_gm16_w8_s3,32,256,128,16,8,3,0.3041599988937378,0.32579201459884644,0.012991742456372985,0.3139519989490509,1.032193582624039,0.0
lfm25,16,64,bm16_bn128_bk64_gm16_w8_s2,16,128,64,16,8,2,0.3044799864292145,0.31414398550987244,0.007540119037461996,0.3139519989490509,1.0311088181227257,0.0
lfm25,16,64,bm128_bn32_bk64_gm1_w4_s3,128,32,64,1,4,3,0.3052479922771454,0.30534398555755615,0.00017713107665446586,0.3139519989490509,1.028514541920403,0.0
lfm25,16,64,bm128_bn32_bk64_gm32_w4_s3,128,32,64,32,4,3,0.3055360019207001,0.30585598945617676,0.000299228335354757,0.3139519989490509,1.0275450257103749,0.0
lfm25,16,64,bm32_bn64_bk256_gm1_w8_s4,32,64,256,1,8,4,0.3059520125389099,0.3367680013179779,0.014569251685031499,0.3139519989490509,1.0261478469899705,0.0
lfm25,16,64,bm128_bn32_bk64_gm16_w4_s3,128,32,64,16,4,3,0.3064959943294525,0.3067519962787628,0.00011870129260891929,0.3139519989490509,1.0243265972722109,0.0
lfm25,16,64,bm32_bn256_bk128_gm1_w8_s3,32,256,128,1,8,3,0.3065600097179413,0.32335999608039856,0.02832550379945821,0.3139519989490509,1.0241126989717635,0.0
lfm25,16,64,bm128_bn128_bk128_gm16_w4_s2,128,128,128,16,4,2,0.3084160089492798,0.3086720108985901,0.0001381554412962255,0.3139519989490509,1.0179497491671436,0.0
lfm25,16,64,bm128_bn128_bk128_gm32_w4_s2,128,128,128,32,4,2,0.30854400992393494,0.30880001187324524,0.0002312954568687968,0.3139519989490509,1.0175274477908327,0.0
lfm25,16,64,bm16_bn64_bk256_gm1_w8_s3,16,64,256,1,8,3,0.30854400992393494,0.331743985414505,0.01698022996513187,0.3139519989490509,1.0175274477908327,0.0
lfm25,16,64,bm128_bn128_bk128_gm1_w4_s2,128,128,128,1,4,2,0.3099839985370636,0.3110080063343048,0.00044137167511983756,0.3139519989490509,1.0128006620687322,0.0
lfm25,16,64,bm128_bn32_bk64_gm1_w8_s3,128,32,64,1,8,3,0.31379199028015137,0.31407999992370605,0.00012210514772497284,0.3139519989490509,1.000509919544972,0.0
lfm25,16,64,bm128_bn32_bk64_gm32_w8_s3,128,32,64,32,8,3,0.3139519989490509,0.3142080008983612,0.00017527636194614667,0.3139519989490509,1.0,0.0
lfm25,16,64,bm128_bn32_bk64_gm16_w8_s3,128,32,64,16,8,3,0.31465598940849304,0.31491199135780334,0.00016012785811009682,0.3139519989490509,0.9977626662668474,0.0
lfm25,16,64,bm16_bn32_bk128_gm16_w4_s3,16,32,128,16,4,3,0.3155519962310791,0.34281599521636963,0.029977653000662602,0.3139519989490509,0.9949295288854503,0.0
lfm25,16,64,bm16_bn32_bk128_gm16_w4_s5,16,32,128,16,4,5,0.31673601269721985,0.33375999331474304,0.008304163921059649,0.3139519989490509,0.9912103024709404,0.0
lfm25,16,64,bm16_bn128_bk128_gm1_w4_s2,16,128,128,1,4,2,0.3171519935131073,0.323168009519577,0.018506279411333378,0.3139519989490509,0.9899102177205008,0.0
lfm25,16,64,bm16_bn32_bk128_gm16_w8_s2,16,32,128,16,8,2,0.31856000423431396,0.3266560137271881,0.013469709840930287,0.3139519989490509,0.9855348906830322,0.0
lfm25,16,64,bm32_bn64_bk128_gm32_w4_s3,32,64,128,32,4,3,0.32313600182533264,0.32761600613594055,0.01927130534768789,0.3139519989490509,0.9715785216614581,0.0
lfm25,16,64,bm32_bn32_bk128_gm32_w4_s3,32,32,128,32,4,3,0.3234879970550537,0.3250559866428375,0.0021393051381044235,0.3139519989490509,0.9705213232243053,0.0
lfm25,16,64,bm128_bn64_bk256_gm1_w8_s2,128,64,256,1,8,2,0.3242560029029846,0.324319988489151,7.73328233782076e-05,0.3139519989490509,0.968222626993226,0.0
lfm25,16,64,bm128_bn64_bk256_gm16_w8_s2,128,64,256,16,8,2,0.32441601157188416,0.3246079981327057,0.00012142610396519973,0.3139519989490509,0.9677450796212793,0.0
lfm25,16,64,bm128_bn64_bk256_gm32_w8_s2,128,64,256,32,8,2,0.3245440125465393,0.3247680068016052,0.00017338971044227776,0.3139519989490509,0.9673633985283598,0.0
lfm25,16,64,bm128_bn32_bk64_gm1_w8_s2,128,32,64,1,8,2,0.3251200020313263,0.32681599259376526,0.0009148617542891279,0.3139519989490509,0.9656495970334076,0.0
lfm25,16,64,bm32_bn128_bk64_gm32_w4_s3,32,128,64,32,4,3,0.3264319896697998,0.3338240087032318,0.0031039289901520755,0.3139519989490509,0.9617684812895545,0.0
lfm25,16,64,bm128_bn32_bk64_gm32_w8_s2,128,32,64,32,8,2,0.32742398977279663,0.327455997467041,0.00028232477008202053,0.3139519989490509,0.958854600626258,0.0
lfm25,16,64,bm128_bn32_bk64_gm1_w8_s4,128,32,64,1,8,4,0.32767999172210693,0.3278079926967621,0.00012895814847572738,0.3139519989490509,0.9581054897465384,0.0
lfm25,16,64,bm128_bn32_bk64_gm16_w8_s2,128,32,64,16,8,2,0.32784000039100647,0.3280960023403168,0.00037153602623874707,0.3139519989490509,0.9576378677849204,0.0
lfm25,16,64,bm16_bn256_bk64_gm1_w4_s2,16,256,64,1,4,2,0.3279680013656616,0.3412480056285858,0.00914482860738545,0.3139519989490509,0.9572641161386234,0.0
lfm25,16,64,bm128_bn32_bk64_gm16_w8_s4,128,32,64,16,8,4,0.3280639946460724,0.3283199965953827,0.00015333265199345245,0.3139519989490509,0.9569840155356091,0.0
lfm25,16,64,bm128_bn32_bk64_gm32_w8_s4,128,32,64,32,8,4,0.3282240033149719,0.3282560110092163,0.00016762900656500397,0.3139519989490509,0.9565174873812466,0.0
lfm25,16,64,bm64_bn32_bk64_gm1_w4_s3,64,32,64,1,4,3,0.32867199182510376,0.33609598875045776,0.006601388554477206,0.3139519989490509,0.9552137290606563,0.0
lfm25,16,64,bm128_bn32_bk64_gm32_w8_s5,128,32,64,32,8,5,0.32873600721359253,0.32927998900413513,0.0002473663244334724,0.3139519989490509,0.9550277184727869,0.0
lfm25,16,64,bm128_bn32_bk64_gm1_w8_s5,128,32,64,1,8,5,0.3287999927997589,0.3288640081882477,6.589745580871805e-05,0.3139519989490509,0.9548418668617474,0.0
lfm25,16,64,bm64_bn256_bk64_gm32_w8_s4,64,256,64,32,8,4,0.32927998900413513,0.3333440124988556,0.0027605488624399266,0.3139519989490509,0.9534499800566631,0.0
lfm25,16,64,bm128_bn32_bk64_gm16_w8_s5,128,32,64,16,8,5,0.3294079899787903,0.3299199938774109,0.0002516432461828333,0.3139519989490509,0.9530794895693497,0.0
lfm25,16,64,bm32_bn64_bk256_gm32_w8_s3,32,64,256,32,8,3,0.3298560082912445,0.3347199857234955,0.0021245036135371024,0.3139519989490509,0.9517849942325403,0.0
lfm25,16,64,bm128_bn32_bk64_gm32_w4_s5,128,32,64,32,4,5,0.33715200424194336,0.33740800619125366,0.0001407991758803347,0.3139519989490509,0.9311882919247192,0.0
lfm25,16,64,bm128_bn32_bk64_gm16_w4_s5,128,32,64,16,4,5,0.3377920091152191,0.3381119966506958,0.0001955889780585484,0.3139519989490509,0.9294239960601421,0.0
lfm25,16,64,bm128_bn32_bk64_gm1_w4_s5,128,32,64,1,4,5,0.3388800024986267,0.3389120101928711,2.3952365120620804e-05,0.3139519989490509,0.9264400278394214,0.0
lfm25,16,64,bm128_bn32_bk64_gm32_w4_s4,128,32,64,32,4,4,0.3439359962940216,0.34406399726867676,7.408205885644989e-05,0.3139519989490509,0.9128209967317925,0.0
lfm25,16,64,bm128_bn32_bk64_gm16_w4_s4,128,32,64,16,4,4,0.34467199444770813,0.34483200311660767,0.00010973745477779391,0.3139519989490509,0.9108717969735777,0.0
lfm25,16,64,bm128_bn32_bk64_gm1_w4_s4,128,32,64,1,4,4,0.3457599878311157,0.3458879888057709,6.2703765049717e-05,0.3139519989490509,0.9080055819020875,0.0
lfm25,16,64,bm128_bn32_bk128_gm32_w8_s4,128,32,128,32,8,4,0.34591999650001526,0.3460479974746704,0.0002594960450230073,0.3139519989490509,0.9075855750624033,0.0
lfm25,16,64,bm128_bn32_bk128_gm1_w8_s4,128,32,128,1,8,4,0.34643200039863586,0.34649598598480225,0.0001661509114800748,0.3139519989490509,0.9062442227848162,0.0
lfm25,16,64,bm128_bn32_bk128_gm16_w8_s4,128,32,128,16,8,4,0.34700798988342285,0.3476159870624542,0.00029425562331112195,0.3139519989490509,0.9047399717064812,0.0
lfm25,16,64,bm128_bn32_bk128_gm32_w8_s5,128,32,128,32,8,5,0.35315200686454773,0.3532159924507141,3.731786594977412e-05,0.3139519989490509,0.8889996172936033,0.0
lfm25,16,64,bm128_bn32_bk128_gm1_w8_s5,128,32,128,1,8,5,0.35452800989151,0.3548159897327423,0.00022169644871567655,0.3139519989490509,0.8855492096241538,0.0
lfm25,16,64,bm128_bn32_bk128_gm16_w8_s5,128,32,128,16,8,5,0.3547520041465759,0.35519999265670776,0.00023567252237907462,0.3139519989490509,0.8849900642684817,0.0
lfm25,16,64,bm128_bn32_bk64_gm1_w4_s2,128,32,64,1,4,2,0.3572160005569458,0.35740798711776733,9.050825000645095e-05,0.3139519989490509,0.8788855999159031,0.0
lfm25,16,64,bm128_bn32_bk64_gm32_w4_s2,128,32,64,32,4,2,0.35788801312446594,0.3579840064048767,0.00024168295488239286,0.3139519989490509,0.8772353010880669,0.0
lfm25,16,64,bm128_bn32_bk64_gm16_w4_s2,128,32,64,16,4,2,0.35791999101638794,0.3585279881954193,0.0003673172577703321,0.3139519989490509,0.8771569256512306,0.0
lfm25,16,64,bm128_bn128_bk64_gm1_w8_s5,128,128,64,1,8,5,0.3619840145111084,0.3818559944629669,0.047824380126610874,0.3139519989490509,0.8673090146620729,0.0
lfm25,16,64,bm128_bn64_bk256_gm32_w4_s2,128,64,256,32,4,2,0.37699198722839355,0.3771199882030487,9.620609807538743e-05,0.3139519989490509,0.8327816229124492,0.0
lfm25,16,64,bm128_bn64_bk256_gm1_w4_s2,128,64,256,1,4,2,0.3770880103111267,0.37727999687194824,0.00019242845197638258,0.3139519989490509,0.8325695603262917,0.0
lfm25,16,64,bm128_bn64_bk256_gm16_w4_s2,128,64,256,16,4,2,0.3773120045661926,0.37753599882125854,0.0001887707804903377,0.3139519989490509,0.8320752988233473,0.0
lfm25,16,64,bm128_bn32_bk128_gm1_w8_s3,128,32,128,1,8,3,0.38383999466896057,0.38416001200675964,0.0002053983664332505,0.3139519989490509,0.8179241436781908,0.0
lfm25,16,64,bm128_bn32_bk128_gm32_w8_s3,128,32,128,32,8,3,0.3855679929256439,0.3858560025691986,0.00012959184598011037,0.3139519989490509,0.8142584568984075,0.0
lfm25,16,64,bm128_bn32_bk128_gm16_w8_s3,128,32,128,16,8,3,0.3861759901046753,0.38633599877357483,9.141181499373919e-05,0.3139519989490509,0.8129764847989446,0.0
lfm25,16,64,bm128_bn32_bk128_gm32_w8_s2,128,32,128,32,8,2,0.4104959964752197,0.4105600118637085,0.0001101133736149954,0.3139519989490509,0.7648113541784642,0.0
lfm25,16,64,bm128_bn32_bk128_gm16_w8_s2,128,32,128,16,8,2,0.41116800904273987,0.41126400232315063,0.00010240338765432734,0.3139519989490509,0.7635613472944496,0.0
lfm25,16,64,bm128_bn32_bk128_gm1_w8_s2,128,32,128,1,8,2,0.41203200817108154,0.412447988986969,0.00018833185242182466,0.3139519989490509,0.7619602184369462,0.0
lfm25,16,64,bm128_bn32_bk128_gm32_w4_s4,128,32,128,32,4,4,0.41548800468444824,0.4156799912452698,7.941795339915056e-05,0.3139519989490509,0.755622293325866,0.0
lfm25,16,64,bm128_bn32_bk128_gm1_w4_s4,128,32,128,1,4,4,0.41628798842430115,0.4166400134563446,0.00018725335761062846,0.3139519989490509,0.7541702083151522,0.0
lfm25,16,64,bm128_bn32_bk128_gm16_w4_s4,128,32,128,16,4,4,0.4169600009918213,0.4171519875526428,0.0001546582467027121,0.3139519989490509,0.7529547155656523,0.0
lfm25,16,64,bm128_bn32_bk128_gm32_w4_s5,128,32,128,32,4,5,0.4201279878616333,0.42028799653053284,0.00013635935101963143,0.3139519989490509,0.7472770394255409,0.0
lfm25,16,64,bm128_bn32_bk128_gm1_w4_s5,128,32,128,1,4,5,0.4206399917602539,0.420991986989975,0.00019684343704187197,0.3139519989490509,0.7463674522131257,0.0
lfm25,16,64,bm128_bn32_bk128_gm16_w4_s5,128,32,128,16,4,5,0.4208639860153198,0.4212479889392853,0.00020197457671380757,0.3139519989490509,0.7459702169375518,0.0
lfm25,16,64,bm128_bn32_bk128_gm1_w4_s3,128,32,128,1,4,3,0.4222399890422821,0.42265599966049194,0.00018482686363135385,0.3139519989490509,0.7435392362081852,0.0
lfm25,16,64,bm128_bn32_bk128_gm32_w4_s3,128,32,128,32,4,3,0.4232639968395233,0.423552006483078,0.00019050717025230468,0.3139519989490509,0.7417403825822751,0.0
lfm25,16,64,bm128_bn32_bk128_gm16_w4_s3,128,32,128,16,4,3,0.4240959882736206,0.42422398924827576,7.296786250237568e-05,0.3139519989490509,0.7402852364321202,0.0
lfm25,16,64,bm128_bn32_bk128_gm32_w4_s2,128,32,128,32,4,2,0.4299199879169464,0.43007999658584595,0.0001473408341774161,0.3139519989490509,0.7302568100408985,0.0
lfm25,16,64,bm128_bn32_bk128_gm16_w4_s2,128,32,128,16,4,2,0.4315840005874634,0.43164798617362976,0.0001351572587457323,0.3139519989490509,0.7274412362870398,0.0
lfm25,16,64,bm128_bn32_bk128_gm1_w4_s2,128,32,128,1,4,2,0.43484801054000854,0.4349440038204193,0.00012639460836223797,0.3139519989490509,0.7219809941390212,0.0
lfm25,16,64,bm128_bn32_bk256_gm1_w8_s2,128,32,256,1,8,2,0.47763198614120483,0.477728009223938,0.00010038179243876981,0.3139519989490509,0.6573094098774106,0.0
lfm25,16,64,bm128_bn32_bk256_gm32_w8_s2,128,32,256,32,8,2,0.4792639911174774,0.47948798537254333,0.00015063482480170778,0.3139519989490509,0.6550711189818866,0.0
lfm25,16,64,bm128_bn32_bk256_gm16_w8_s2,128,32,256,16,8,2,0.4796159863471985,0.47974398732185364,6.588645614864047e-05,0.3139519989490509,0.6545903553802273,0.0
lfm25,16,64,bm128_bn32_bk256_gm1_w4_s2,128,32,256,1,4,2,0.5572800040245056,0.5576000213623047,0.0001473486017223105,0.3139519989490509,0.5633649093485962,0.0
lfm25,16,64,bm128_bn32_bk256_gm32_w4_s2,128,32,256,32,4,2,0.5581759810447693,0.5583680272102356,8.682239663195488e-05,0.3139519989490509,0.5624606031262924,0.0
lfm25,16,64,bm128_bn32_bk256_gm16_w4_s2,128,32,256,16,4,2,0.5586879849433899,0.5589119791984558,0.000123092677009669,0.3139519989490509,0.5619451418502631,0.0
lfm25,1,4,bm16_bn64_bk256_gm1_w4_s2,16,64,256,1,4,2,0.2396160066127777,0.24278399348258972,0.0019130947216456533,0.2555519938468933,1.0665063551445808,0.0
lfm25,1,4,bm16_bn32_bk256_gm16_w8_s2,16,32,256,16,8,2,0.24057599902153015,0.2593599855899811,0.007780336337331135,0.2555519938468933,1.0622505773072688,0.0
lfm25,1,4,bm16_bn64_bk64_gm1_w4_s5,16,64,64,1,4,5,0.24105599522590637,0.24668799340724945,0.0028392211035768323,0.2555519938468933,1.0601353996916856,0.0
lfm25,1,4,bm16_bn64_bk256_gm1_w8_s2,16,64,256,1,8,2,0.24118399620056152,0.2768639922142029,0.015624725440769297,0.2555519938468933,1.0595727654930462,0.0
lfm25,1,4,bm16_bn32_bk128_gm1_w4_s2,16,32,128,1,4,2,0.24134400486946106,0.27900800108909607,0.015968419323381996,0.2555519938468933,1.0588702793140319,0.0
lfm25,1,4,bm16_bn256_bk64_gm16_w4_s2,16,256,64,16,4,2,0.24208000302314758,0.28723201155662537,0.017679643044693494,0.2555519938468933,1.055650985853869,0.0
lfm25,1,4,bm16_bn32_bk64_gm16_w4_s3,16,32,64,16,4,3,0.24211199581623077,0.2639999985694885,0.008742761614842939,0.2555519938468933,1.0555114916357298,0.0
lfm25,1,4,bm16_bn128_bk256_gm16_w4_s2,16,128,256,16,4,2,0.24214400351047516,0.2730560004711151,0.01375079197837358,0.2555519938468933,1.0553719693324477,0.0
lfm25,1,4,bm16_bn32_bk256_gm32_w4_s2,16,32,256,32,4,2,0.2423039972782135,0.27587199211120605,0.013991465511156473,0.2555519938468933,1.0546751053118966,0.0
lfm25,1,4,bm16_bn256_bk64_gm1_w8_s5,16,256,64,1,8,5,0.2423039972782135,0.2641279995441437,0.010334524679482012,0.2555519938468933,1.0546751053118966,0.0
lfm25,1,4,bm16_bn256_bk128_gm32_w8_s2,16,256,128,32,8,2,0.24249599874019623,0.2598080039024353,0.007615482053040499,0.2555519938468933,1.0538400434420567,0.0
lfm25,1,4,bm16_bn32_bk64_gm32_w4_s5,16,32,64,32,4,5,0.24297599494457245,0.25964799523353577,0.007797628483238706,0.2555519938468933,1.0517581948998282,0.0
lfm25,1,4,bm16_bn128_bk256_gm32_w8_s2,16,128,256,32,8,2,0.24342399835586548,0.2598719894886017,0.007797745512651536,0.2555519938468933,1.0498225136919233,0.0
lfm25,1,4,bm16_bn256_bk64_gm32_w4_s2,16,256,64,32,4,2,0.24368000030517578,0.2784320116043091,0.014566024570398886,0.2555519938468933,1.0487196057405181,0.0
lfm25,1,4,bm16_bn256_bk128_gm1_w4_s2,16,256,128,1,4,2,0.24380800127983093,0.27497598528862,0.012449144145133095,0.2555519938468933,1.0481690203168648,0.0
lfm25,1,4,bm16_bn64_bk128_gm1_w8_s4,16,64,128,1,8,4,0.2438720017671585,0.24585600197315216,0.0010016360968021067,0.2555519938468933,1.0478939443441584,0.0
lfm25,1,4,bm16_bn128_bk64_gm1_w4_s3,16,128,64,1,4,3,0.24396799504756927,0.24991999566555023,0.0026431776796999105,0.2555519938468933,1.047481632978397,0.0
lfm25,1,4,bm16_bn64_bk64_gm32_w4_s5,16,64,64,32,4,5,0.24396799504756927,0.3097279965877533,0.026554271625882905,0.2555519938468933,1.047481632978397,0.0
lfm25,1,4,bm16_bn64_bk64_gm16_w8_s5,16,64,64,16,8,5,0.24400000274181366,0.2494720071554184,0.002432053555581305,0.2555519938468933,1.0473442253084861,0.0
lfm25,1,4,bm16_bn256_bk128_gm32_w4_s3,16,256,128,32,4,3,0.24403199553489685,0.2691200077533722,0.009748245131250624,0.2555519938468933,1.0472069176287544,0.0
lfm25,1,4,bm16_bn32_bk256_gm32_w8_s2,16,32,256,32,8,2,0.24409599602222443,0.2786239981651306,0.01427121475522422,0.2555519938468933,1.0469323463365037,0.0
lfm25,1,4,bm16_bn64_bk64_gm16_w4_s5,16,64,64,16,4,5,0.24409599602222443,0.28566399216651917,0.01661143223124125,0.2555519938468933,1.0469323463365037,0.0
lfm25,1,4,bm16_bn32_bk128_gm16_w4_s2,16,32,128,16,4,2,0.24432000517845154,0.26204800605773926,0.007051716641256141,0.2555519938468933,1.0459724477340195,0.0
lfm25,1,4,bm16_bn32_bk256_gm16_w4_s2,16,32,256,16,4,2,0.2444159984588623,0.2619520127773285,0.009004018640394282,0.2555519938468933,1.0455616467753657,0.0
lfm25,1,4,bm16_bn128_bk128_gm32_w4_s3,16,128,128,32,4,3,0.24473600089550018,0.27772799134254456,0.013309448729386811,0.2555519938468933,1.044194531706888,0.0
lfm25,1,4,bm16_bn128_bk128_gm32_w8_s3,16,128,128,32,8,3,0.24489599466323853,0.27372801303863525,0.011644095054833844,0.2555519938468933,1.0435123457135673,0.0
lfm25,1,4,bm16_bn32_bk128_gm16_w4_s4,16,32,128,16,4,4,0.2449280023574829,0.24828800559043884,0.0018142663914279625,0.2555519938468933,1.0433759773776468,0.0
lfm25,1,4,bm16_bn128_bk64_gm16_w8_s5,16,128,64,16,8,5,0.24512000381946564,0.2714560031890869,0.010583878559063536,0.2555519938468933,1.042558705388692,0.0
lfm25,1,4,bm16_bn256_bk128_gm1_w4_s3,16,256,128,1,4,3,0.24540799856185913,0.2624000012874603,0.00703893561744979,0.2555519938468933,1.0413352268242277,0.0
lfm25,1,4,bm16_bn128_bk128_gm1_w4_s4,16,128,128,1,4,4,0.24553599953651428,0.2691519856452942,0.009601990580125157,0.2555519938468933,1.0407923658008833,0.0
lfm25,1,4,bm16_bn256_bk64_gm1_w4_s3,16,256,64,1,4,3,0.24566400051116943,0.26345598697662354,0.007307734888905132,0.2555519938468933,1.0402500704830553,0.0
lfm25,1,4,bm16_bn128_bk64_gm16_w4_s3,16,128,64,16,4,3,0.245728000998497,0.2654719948768616,0.008467867661472091,0.2555519938468933,1.039979134687448,0.0
lfm25,1,4,bm16_bn32_bk256_gm16_w4_s3,16,32,256,16,4,3,0.245728000998497,0.2619200050830841,0.006577010715401517,0.2555519938468933,1.039979134687448,0.0
lfm25,1,4,bm16_bn32_bk128_gm16_w4_s3,16,32,128,16,4,3,0.24588799476623535,0.27907198667526245,0.015238546582406432,0.2555519938468933,1.0393024437400675,0.0
lfm25,1,4,bm16_bn128_bk128_gm16_w8_s4,16,128,128,16,8,4,0.24595199525356293,0.3144640028476715,0.028130838547150327,0.2555519938468933,1.0390320012790841,0.0
lfm25,1,4,bm16_bn64_bk256_gm32_w8_s4,16,64,256,32,8,4,0.24595199525356293,0.302047997713089,0.02219180648692765,0.2555519938468933,1.0390320012790841,0.0
lfm25,1,4,bm16_bn128_bk64_gm32_w8_s5,16,128,64,32,8,5,0.24595199525356293,0.2673279941082001,0.010812479760064785,0.2555519938468933,1.0390320012790841,0.0
lfm25,1,4,bm16_bn64_bk128_gm1_w4_s3,16,64,128,1,4,3,0.24607999622821808,0.2673279941082001,0.008501390217812106,0.2555519938468933,1.038491538377182,0.0
lfm25,1,4,bm16_bn128_bk64_gm1_w4_s5,16,128,64,1,4,5,0.24607999622821808,0.24771200120449066,0.0008520892648458551,0.2555519938468933,1.038491538377182,0.0
lfm25,1,4,bm16_bn32_bk64_gm16_w8_s3,16,32,64,16,8,3,0.24617600440979004,0.26236799359321594,0.0068556075012106,0.2555519938468933,1.038086528618345,0.0
lfm25,1,4,bm16_bn32_bk256_gm1_w8_s2,16,32,256,1,8,2,0.24620799720287323,0.26444798707962036,0.008275852407719804,0.2555519938468933,1.0379516374373523,0.0
lfm25,1,4,bm16_bn64_bk256_gm1_w4_s4,16,64,256,1,4,4,0.24624000489711761,0.28332799673080444,0.0148692044802218,0.2555519938468933,1.037816718504641,0.0
lfm25,1,4,bm16_bn32_bk128_gm32_w4_s4,16,32,128,32,4,4,0.2462719976902008,0.31779199838638306,0.027857639447708235,0.2555519938468933,1.0376818974293875,0.0
lfm25,1,4,bm16_bn128_bk64_gm16_w4_s5,16,128,64,16,4,5,0.2463040053844452,0.31865599751472473,0.029251254558857916,0.2555519938468933,1.037547048607729,0.0
lfm25,1,4,bm16_bn256_bk64_gm32_w4_s5,16,256,64,32,4,5,0.2463040053844452,0.24659200012683868,0.0005012456883932394,0.2555519938468933,1.037547048607729,0.0
