,R_short_decode,R_medium_balanced,R_long_prefill,R_concurrent_decode,shared_prefix,tool_agent
cookbook,1.0,1.0,1.0,1.0,1.0,1.0
R_short_decode_winner,1.004322448146652,1.000656411127419,1.152497749905497,1.002841832908098,1.7613077900194705,1.000950602688075
R_medium_balanced_winner,0.9965024027062948,1.0262468518196728,1.3571639555500383,0.5892527642445871,0.8897555665912772,0.9992876259731104
R_long_prefill_winner,0.9923132274371694,0.9596075524410944,1.774690637585647,0.6102649043742747,1.0707403860686984,0.9963988254544371
R_concurrent_decode_winner,0.9946866496626239,0.9580083336443119,0.9888265451237417,1.0159273209129625,1.0801209324867374,0.9982695890050547
shared_prefix_winner,0.9921141652568837,0.9972094526061548,1.4275595192889636,0.9741952964532886,1.9409244275123783,1.0039664862762097
tool_agent_winner,1.0009965722882301,0.9401688629280059,1.43060656096201,1.0113071732313867,1.5299360450900708,1.0044671100843272
