model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,request_throughput,output_throughput,total_throughput,input_throughput,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,ttft_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,e2e_mean_ms,n_rep,request_throughput_ci95,d_request_throughput,d_output_throughput,d_total_throughput,d_input_throughput,d_ttft_p50_ms,d_ttft_p95_ms,d_ttft_p99_ms,d_ttft_mean_ms,d_tpot_p50_ms,d_tpot_p95_ms,d_tpot_mean_ms,d_e2e_p50_ms,d_e2e_p95_ms,d_e2e_p99_ms,d_e2e_mean_ms,pareto_ttft_outthr,pareto_e2e_reqthr,pareto_full
lfm25,5,cap8_chunk-1_polfcfs_mem0.8,8,-1,fcfs,0.8,0,R_short_decode,1.686448251809763,431.7307524632993,600.3755776442756,168.6448251809763,23.315592436119918,25.491136545315385,25.60083297081292,23.57225999003276,2.2268439022203284,2.230626563121008,2.227301661109056,590.7657260540873,593.353562336415,593.6157413385808,591.2551555084065,1,,0.004187542971056946,0.004187542971056946,0.004187542971056724,0.004187542971056946,0.08948390016157204,0.133858831737928,0.13772855039849086,0.10480341239362378,-0.0004174745480887143,5.683208357898373e-05,-0.0001373835311953009,0.0036309583921287913,0.0071225611201982675,0.007567141669642119,0.004515223396641566,True,True,True
lfm25,9,cap8_chunk2048_pollpm_mem0.8,8,2048,lpm,0.8,0,R_short_decode,1.6827122598312678,430.77433851680456,599.0455644999314,168.27122598312678,25.39602597244084,27.73179851938039,28.011833117343485,25.87631088681519,2.22335207896928,2.227885814632597,2.224002861220587,592.6973668392748,594.4757516263053,594.8884173994884,592.7184707834385,1,,0.001962964421778013,0.001962964421778013,0.001962964421778235,0.001962964421778013,0.008239203735611156,0.05772532641355588,0.056522732067949666,0.017303168405852665,0.0011512393590238368,0.0012854522261317447,0.001343894531338874,0.000373106771786591,0.005244765992960421,0.0054394259557579705,0.00205146800086331,False,False,True
lfm25,21,cap8_chunk8192_polfcfs_mem0.8,8,8192,fcfs,0.8,0,R_short_decode,1.6828461374860355,430.8086111964252,599.0932249450287,168.28461374860356,23.00265245139599,24.540644721128047,24.56059691030532,23.288090073037893,2.2343603364538915,2.237459263061984,2.2344563962583344,592.7139683626592,593.621131265536,593.703616829589,592.7945954608731,1,,0.00204268123079121,0.002042681230791432,0.00204268123079121,0.00204268123079121,0.10170477317412796,0.16615476713341992,0.1727651391237196,0.11559524737685223,-0.0037942591291950656,-0.0030061241894971946,-0.0033501131838524767,0.0003451071042123166,0.0066748294978865585,0.007420227565710591,0.001923298365801407,True,False,True
lfm25,22,cap8_chunk8192_polfcfs_mem0.85,8,8192,fcfs,0.85,0,R_short_decode,1.6821078684201327,430.619614315554,598.8304011575673,168.21078684201328,24.83092527836561,27.72782761603594,28.579416908323765,25.263791379984468,2.2260955881838704,2.2296256571925457,2.226569509373717,592.4980884883553,594.6785879321396,595.3243355639279,592.7601316943765,1,,0.0016030824476414018,0.0016030824476414018,0.0016030824476414018,0.0016030824476414018,0.03030740901047546,0.0578602502862402,0.037405725258958133,0.04056463644451569,-8.129182878113816e-05,0.0005055172473980019,0.00019137854612716332,0.0007092040955853918,0.0049053535336239795,0.004710638830003444,0.0019813243374520173,False,False,True
lfm25,78,cap32_chunk-1_polfcfs_mem0.85,32,-1,fcfs,0.85,0,R_short_decode,1.6865357204426368,431.753144433315,600.4067164775787,168.65357204426368,23.7345180939883,27.699032588861883,28.13231382053345,24.360026291105896,2.2247302884637725,2.2284239714437373,2.2248094945055583,590.7198411878198,595.2148478711024,595.7095251278952,591.4078292553313,1,,0.00423962575002057,0.00423962575002057,0.004239625750020348,0.004239625750020348,0.07312409471508241,0.058838651481978976,0.05246477541056038,0.07488664985790783,0.0005320738842892192,0.0010442077993576548,0.000981687598534453,0.0037083465313029196,0.0040080126755449585,0.004066662005694388,0.00425816958588876,False,False,True
lfm25,86,cap32_chunk2048_polfcfs_mem0.85,32,2048,fcfs,0.85,0,R_short_decode,1.6732153506663645,428.34312977058926,595.6646648372257,167.32153506663644,29.07599462196231,37.62315914500504,40.99619677755982,30.599500169046223,2.222778945796046,2.2266251305056377,2.218376275056564,595.7218192052096,596.5098272077739,596.722455676645,595.7342376932502,1,,-0.0036919247038678105,-0.0036919247038679215,-0.0036919247038679215,-0.0036919247038679215,-0.1354702349788519,-0.2783646173498362,-0.38080858790169025,-0.16206796231559983,0.0014087214578701879,0.001850590515299233,0.0038704311305602923,-0.0047278504644483466,0.001841082452468834,0.0023732002428389354,-0.0030261199415542173,False,False,True
lfm25,105,cap48_chunk2048_pollpm_mem0.8,48,2048,lpm,0.8,0,R_short_decode,1.681089285780661,430.3588571598492,598.4677857379153,168.1089285780661,25.33028298057616,29.800819070078436,30.06128702778369,26.23062051134184,2.222767508789605,2.2253481869348417,2.223151862420434,591.9924343470484,596.7394835548475,596.8611064413562,593.1343454285525,1,,0.0009965722882301353,0.0009965722882301353,0.0009965722882301353,0.0009965722882301353,0.01080658660217737,-0.012576124200625483,-0.0125057091652514,0.003847658965244527,0.0014138595733387271,0.002423017572585673,0.001726023152816003,0.0015620263057094519,0.0014567911627914043,0.0021413978071054274,0.0013512679699133612,False,False,True
lfm25,111,cap48_chunk2048_polfcfs_mem0.9,48,2048,fcfs,0.9,0,R_short_decode,1.6793663474566085,429.9177849488918,597.8544196945526,167.93663474566085,26.64977614767849,26.97557203937322,26.982496664859354,26.51434513973072,2.2253032655035163,2.2288905110554413,2.225353982513381,593.6154066585004,594.7151835542172,594.7538200672716,593.7008876353502,1,,-2.9343093676303944e-05,-2.9343093676303944e-05,-2.934309367652599e-05,-2.9343093676414966e-05,-0.04072201064728653,0.08342048856137696,0.09119220692539154,-0.006927265427283391,0.0002746619289639707,0.0008350678630729691,0.000737193185848195,-0.0011752336523429552,0.004844116912106955,0.005664451685086447,0.00039739190318299755,False,False,True
lfm25,154,cap96_chunk2048_pollpm_mem0.85,96,2048,lpm,0.85,0,R_short_decode,1.6809244538092327,430.3166601751636,598.4091055560868,168.09244538092327,23.35364324972033,25.108467717655003,25.108862654305995,23.548179131466892,2.235375595845136,2.237166363983324,2.235161652331989,593.37442019023,595.5397580983117,595.6329033011571,593.5144004761241,1,,0.0008984238794580435,0.0008984238794580435,0.0008984238794580435,0.0008984238794580435,0.08799794699567887,0.1468612031644837,0.15429879084570508,0.10571792387550594,-0.004250367990344728,-0.002874823667286419,-0.0036667981558706764,-0.0007687925779176208,0.003464330030433449,0.004194761739621078,0.0007113766969086832,False,False,True
lfm25,163,cap96_chunk8192_pollpm_mem0.9,96,8192,lpm,0.9,0,R_short_decode,1.6856503512513077,431.5264899203348,600.0915250454656,168.56503512513078,23.807167541235685,25.46483094338328,25.75434297788888,23.884239373728636,2.227120068581665,2.231387591649966,2.227851379196983,591.4751577656716,593.3672295883298,593.6411834135652,591.7072620941326,1,,0.0037124369009651215,0.0037124369009651215,0.0037124369009651215,0.0037124369009651215,0.07028700226099438,0.1347526469175221,0.13255812112063747,0.0929554657051781,-0.0005415432596351799,-0.0002843210662590856,-0.00038422643520719113,0.0024344505999810417,0.007099691271698183,0.007524606491680741,0.003754020353759935,True,False,True
lfm25,167,cap96_chunk8192_polfcfs_mem0.9,96,8192,fcfs,0.9,0,R_short_decode,1.6866748136697811,431.788752299464,600.456233666442,168.6674813669781,22.29603030718863,27.667598985135555,28.69254056364298,23.52008136222139,2.22715751779284,2.231541427573952,2.2277317788655444,590.2382545173168,595.0635740533471,595.8281307294965,591.3126252125949,1,,0.004322448146651947,0.004322448146652169,0.004322448146651947,0.004322448146651947,0.1292996473153668,0.0599067065765726,0.03359556414554721,0.10678498435925088,-0.0005583674497953162,-0.00035328248889832103,-0.00033052164764169056,0.004520577214597976,0.004261143979166104,0.003868371953705929,0.004418462776285992,True,True,True
lfm25,32,cap16_chunk2048_pollpm_mem0.75,16,2048,lpm,0.75,0,R_medium_balanced,7.312998866542311,1872.127709834832,7722.52680306868,5850.399093233848,94.0942254383117,104.3974329950288,104.64855844620617,93.3562404825352,3.945531218550077,4.152639268660078,3.897770667704297,1087.345196865499,1142.5420709419996,1142.608546698466,1087.287760747131,1,,0.02624685181967279,0.026246851819673456,0.02624685181967279,0.02624685181967279,-0.028974961141920552,-0.08367193361331227,-0.08427177357978644,-0.005507590453893263,0.0192851569510315,-0.0009614651620966086,0.029202433172940023,0.02645751458650758,0.00475969481482974,0.0049087042623994215,0.026316500327437153,True,True,True
