,R_short_decode,R_medium_balanced,R_long_prefill,R_concurrent_decode,shared_prefix,tool_agent
cookbook,1.0,1.0,1.0,1.0,1.0,1.0
R_short_decode_winner,1.0158103160845255,0.9563775183663333,0.9139501565105556,0.9982090826493563,2.0422240495769057,1.0339910800465244
R_medium_balanced_winner,0.9932557302070982,0.9996386049877785,0.7654014288655097,0.9889427111223767,1.0916516875256899,1.0164779618066335
R_long_prefill_winner,0.996431866577561,1.0023950391393033,1.0060504571418418,0.3548772445476086,0.5453659329565793,0.893387972846834
R_concurrent_decode_winner,0.996724800383824,0.9599201650339774,0.7143603724752036,1.0306323884674313,2.1176779629536746,1.0017336904191887
shared_prefix_winner,0.9906602486490881,0.9707212775376316,0.9190001444544461,0.8997817272092263,2.4576792973370267,0.9613105862548801
tool_agent_winner,1.0021322985532854,0.9610701726863646,0.9349879997148657,1.0082766237760528,2.035087369236126,1.0286294032153258
